Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.41,4,0.63
304THN,1,112,0.87,0,0.0
NVCNVL,1,112,0.0,4,0.0
32NVL,1,112,2.66,2,0.25
32MT,1,112,0.0,1,0.0
304NVL,1,112,0.0,1,0.0
NVCCMT8,1,112,0.0,3,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,1.68,8,1.5
304THN,2,224,0.32,1,18.5
NVCNVL,2,224,0.68,10,1.1
32MT,2,224,1.15,8,4.0
304NVL,2,224,2.14,4,0.25
NVCCMT8,2,224,0.34,7,0.36
32THN,2,224,0.34,0,0.0
32NVL,2,224,4.3,11,11.05
NVCMT,3,336,2.0,5,0.7
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,2.86,16,4.16
32MT,3,336,2.25,12,4.13
304NVL,3,336,3.56,18,8.42
NVCCMT8,3,336,0.79,5,1.2
32THN,3,336,0.04,0,0.0
32NVL,3,336,16.55,9,9.72
NVCMT,4,448,2.13,9,3.72
304THN,4,448,0.0,0,0.0
NVCNVL,4,448,3.8,26,3.21
32MT,4,448,2.08,25,2.3
304NVL,4,448,2.38,25,0.02
NVCCMT8,4,448,0.0,2,0.0
32THN,4,448,0.0,0,0.0
32NVL,4,449,7.66,31,13.21
NVCMT,5,560,1.18,10,1.1
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,0.25,20,0.0
304NVL,5,560,3.7,42,2.04
NVCCMT8,5,560,0.39,4,0.25
32THN,5,560,0.0,0,0.0
32MT,5,560,1.36,20,0.88
32NVL,5,561,9.91,22,11.14
NVCMT,6,672,1.73,15,0.77
304THN,6,672,0.0,0,0.0
NVCNVL,6,672,3.11,28,1.32
NVCCMT8,6,672,0.3,8,0.0
32THN,6,672,0.36,0,0.0
304NVL,6,672,0.92,28,3.16
32NVL,6,673,18.13,21,2.48
32MT,6,673,2.17,16,3.38
NVCMT,7,784,1.54,10,0.5
304THN,7,784,0.0,0,0.0
NVCNVL,7,784,0.0,28,0.04
NVCCMT8,7,784,0.36,5,0.5
32THN,7,784,0.0,0,0.0
304NVL,7,784,1.58,36,0.1
32MT,7,785,1.74,26,1.73
32NVL,7,785,11.52,30,19.77
NVCMT,8,896,2.45,15,0.57
304THN,8,896,0.0,0,0.0
NVCNVL,8,896,1.16,27,0.91
NVCCMT8,8,896,0.43,3,1.0
32THN,8,896,0.33,0,0.0
304NVL,8,896,6.6,26,0.06
32NVL,8,897,12.18,29,10.14
32MT,8,897,5.59,26,5.12
NVCMT,9,1008,5.63,17,2.15
304THN,9,1008,0.0,0,0.0
NVCNVL,9,1008,3.46,27,2.89
NVCCMT8,9,1008,0.71,5,0.8
32THN,9,1008,0.17,0,0.0
304NVL,9,1009,3.0,27,9.07
32NVL,9,1009,14.43,19,4.92
32MT,9,1010,2.05,21,2.12
NVCMT,10,1120,0.16,11,3.09
304THN,10,1120,0.0,0,0.0
NVCNVL,10,1120,1.64,29,1.33
NVCCMT8,10,1120,0.0,0,0.0
32THN,10,1120,0.22,0,0.0
304NVL,10,1121,2.21,27,0.04
32NVL,10,1121,6.0,29,10.64
32MT,10,1122,0.63,27,0.07
NVCMT,11,1232,0.98,12,0.25
304THN,11,1232,0.0,0,0.0
NVCNVL,11,1232,3.34,27,2.7
NVCCMT8,11,1232,0.48,5,0.2
32THN,11,1232,0.02,0,0.0
32NVL,11,1233,7.63,22,6.09
304NVL,11,1233,6.49,35,3.16
32MT,11,1235,0.99,20,0.8
NVCMT,12,1344,0.5,11,0.14
304THN,12,1344,0.0,0,0.0
NVCNVL,12,1344,2.25,23,1.8
NVCCMT8,12,1344,0.55,5,0.8
32THN,12,1344,0.0,0,0.0
32NVL,12,1346,23.11,13,1.19
304NVL,12,1346,4.07,32,3.42
32MT,12,1347,0.8,27,0.24
NVCMT,13,1456,2.05,8,1.0
304THN,13,1456,0.0,0,0.0
NVCNVL,13,1456,0.0,30,0.03
NVCCMT8,13,1456,0.0,1,0.0
32THN,13,1456,0.0,0,0.0
32NVL,13,1458,6.77,23,28.52
304NVL,13,1458,1.86,38,3.53
32MT,13,1460,2.6,24,1.83
NVCMT,14,1568,1.79,18,0.61
304THN,14,1568,0.0,0,0.0
NVCNVL,14,1568,1.02,17,0.94
NVCCMT8,14,1568,0.0,7,0.0
32THN,14,1568,0.14,0,0.0
32NVL,14,1570,4.84,19,3.84
304NVL,14,1570,1.81,41,0.04
32MT,14,1572,0.23,23,0.57
NVCMT,15,1680,1.75,11,0.82
304THN,15,1680,0.0,0,0.0
NVCNVL,15,1680,0.0,28,0.04
NVCCMT8,15,1680,0.36,4,0.13
32THN,15,1680,0.0,0,0.0
32NVL,15,1682,5.52,35,3.3
304NVL,15,1682,2.52,35,1.34
32MT,15,1685,6.37,20,8.38
NVCMT,16,1792,0.2,7,0.0
304THN,16,1792,0.0,0,0.0
