Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCNVL,11,1232,0.0,61,0.11
NVCCMT8,11,1232,0.0,2,0.0
32THN,11,1232,0.09,2,0.0
32NVL,11,1233,14.17,51,5.96
304NVL,11,1233,3.28,77,1.05
32MT,11,1235,0.0,56,0.21
NVCMT,12,1344,0.45,22,0.25
304THN,12,1344,0.03,1,14.0
NVCNVL,12,1344,4.29,58,1.73
NVCCMT8,12,1344,1.04,9,0.78
32THN,12,1344,0.04,1,0.0
304NVL,12,1345,6.54,73,1.7
32NVL,12,1345,23.24,49,7.2
32MT,12,1348,9.0,42,7.32
NVCMT,13,1456,3.16,27,0.87
304THN,13,1456,0.29,0,0.0
NVCNVL,13,1456,1.04,67,0.12
NVCCMT8,13,1456,0.0,10,0.0
32THN,13,1456,0.29,0,0.0
304NVL,13,1457,16.21,82,7.18
32NVL,13,1458,106.58,39,11.82
32MT,13,1460,18.42,41,9.98
NVCMT,14,1568,4.09,27,0.72
304THN,14,1568,0.0,0,0.0
NVCNVL,14,1568,0.18,57,0.1
NVCCMT8,14,1568,0.95,12,0.13
32THN,14,1568,0.58,0,0.0
304NVL,14,1569,5.14,65,1.04
32NVL,14,1570,66.14,90,38.26
32MT,14,1572,3.63,56,5.74
NVCMT,15,1680,7.27,31,3.37
304THN,15,1680,0.0,1,0.0
NVCNVL,15,1680,7.09,60,2.2
NVCCMT8,15,1680,0.64,11,0.5
32THN,15,1680,0.2,1,13.5
304NVL,15,1681,8.46,68,2.13
32NVL,15,1682,11.52,59,4.04
32MT,15,1684,0.0,51,0.2
NVCMT,16,1792,3.88,24,0.65
304THN,16,1792,0.0,0,0.0
NVCNVL,16,1792,0.89,69,0.12
NVCCMT8,16,1792,0.36,7,0.14
32THN,16,1792,0.18,0,0.0
32NVL,16,1794,11.66,60,3.86
304NVL,16,1794,2.73,85,2.94
32MT,16,1797,3.67,39,2.54
NVCMT,17,1904,7.77,34,2.69
304THN,17,1904,0.0,1,0.0
NVCNVL,17,1904,0.0,61,0.08
NVCCMT8,17,1904,0.61,9,0.39
32THN,17,1904,0.33,0,0.0
32NVL,17,1906,17.46,53,7.31
304NVL,17,1906,7.35,65,0.08
32MT,17,1909,1.03,62,0.4
NVCMT,18,2016,6.3,28,0.29
304THN,18,2016,0.0,0,0.0
NVCNVL,18,2016,5.14,70,1.29
NVCCMT8,18,2016,0.0,5,0.0
32THN,18,2016,0.0,0,0.0
32NVL,18,2018,17.77,64,6.14
304NVL,18,2018,7.13,71,3.44
32MT,18,2021,4.72,48,3.1
NVCMT,19,2128,2.3,30,5.45
304THN,19,2128,0.09,0,0.0
NVCNVL,19,2128,0.16,47,0.03
NVCCMT8,19,2128,0.0,10,0.0
32THN,19,2128,0.0,0,0.0
32NVL,19,2130,10.16,57,4.31
304NVL,19,2130,4.79,70,2.44
32MT,19,2134,0.27,55,0.34
NVCMT,20,2240,3.7,30,0.08
304THN,20,2240,0.23,0,0.0
NVCNVL,20,2240,5.8,70,1.34
NVCCMT8,20,2240,1.73,11,0.77
32THN,20,2240,0.21,0,0.0
304NVL,20,2242,3.84,82,2.27
32NVL,20,2242,9.69,63,1.81
32MT,20,2246,16.04,67,6.59
NVCMT,21,2352,4.89,27,3.76
304THN,21,2352,0.0,1,0.0
NVCNVL,21,2352,0.59,50,0.19
NVCCMT8,21,2352,0.0,6,0.0
32THN,21,2352,0.37,0,0.0
304NVL,21,2354,5.83,69,1.3
32NVL,21,2354,12.29,49,6.53
32MT,21,2358,0.43,57,0.29
NVCMT,22,2464,2.45,29,0.78
304THN,22,2464,0.0,0,0.0
NVCNVL,22,2464,0.73,57,0.21
NVCCMT8,22,2464,0.96,6,0.75
32THN,22,2464,0.15,0,0.0
304NVL,22,2466,7.53,101,1.41
32NVL,22,2466,29.11,65,7.15
32MT,22,2471,3.69,62,1.73
NVCMT,23,2576,3.48,26,0.42
304THN,23,2576,0.0,0,0.0
NVCNVL,23,2576,2.3,38,1.17
NVCCMT8,23,2576,0.0,8,0.0
32THN,23,2576,0.27,0,0.0
304NVL,23,2578,5.42,86,1.9
32NVL,23,2579,76.11,56,23.47
32MT,23,2583,27.64,43,7.86
NVCMT,24,2688,3.48,31,1.6
304THN,24,2688,0.42,1,0.0
NVCNVL,24,2688,6.39,66,1.82
NVCCMT8,24,2688,0.82,6,0.75
32THN,24,2688,0.51,0,0.0
304NVL,24,2690,1.88,88,1.78
32NVL,24,2691,26.02,49,25.56
32MT,24,2695,8.73,63,13.93
NVCMT,25,2800,3.61,21,0.5
304THN,25,2800,0.0,0,0.0
NVCNVL,25,2800,0.0,75,0.1
NVCCMT8,25,2800,0.34,9,0.11
32THN,25,2800,0.46,1,0.0
304NVL,25,2802,9.29,79,0.15
32NVL,25,2803,6.61,49,3.71
32MT,25,2808,2.29,45,1.77
NVCMT,26,2912,3.48,36,1.07
304THN,26,2912,0.47,0,0.0
NVCNVL,26,2912,0.71,72,0.11
NVCCMT8,26,2912,0.52,13,0.15
32THN,26,2912,0.19,0,0.0
32NVL,26,2915,18.52,56,7.48
304NVL,26,2915,4.11,57,4.54
32MT,26,2920,4.28,46,2.49
NVCMT,27,3024,6.36,34,0.97
304THN,27,3024,0.16,0,0.0
NVCNVL,27,3024,0.0,44,0.07
NVCCMT8,27,3024,1.09,5,1.4
32THN,27,3024,0.2,0,0.0
304NVL,27,3027,5.52,72,1.58
32NVL,27,3027,11.09,63,2.06
32MT,27,3032,8.33,48,4.8
NVCMT,28,3136,3.25,17,2.03
304THN,28,3136,0.0,1,0.0
NVCNVL,28,3136,5.66,70,1.64
NVCCMT8,28,3136,0.73,11,0.27
32THN,28,3136,0.28,1,0.0
32NVL,28,3139,20.61,51,8.37
304NVL,28,3139,5.71,70,3.74
32MT,28,3145,0.24,65,0.26
NVCMT,29,3248,5.45,25,1.4
304THN,29,3248,0.86,0,0.0
NVCNVL,29,3248,0.0,73,0.13
NVCCMT8,29,3248,0.32,7,0.43
32THN,29,3248,0.46,0,0.0
32NVL,29,3251,15.21,47,6.74
304NVL,29,3251,8.09,69,0.63
32MT,29,3257,7.85,54,5.03
NVCMT,30,3360,4.68,31,1.9
304THN,30,3360,0.0,0,0.0
NVCNVL,30,3360,0.52,47,0.15
NVCCMT8,30,3360,0.34,13,0.0
32THN,30,3360,0.0,0,0.0
32NVL,30,3363,29.3,64,5.75
304NVL,30,3363,5.4,88,2.93
32MT,30,3370,2.12,50,1.05
NVCMT,31,3472,3.41,32,1.63
304THN,31,3472,0.0,0,0.0
NVCNVL,31,3472,3.18,73,0.68
NVCCMT8,31,3472,0.86,18,0.28
32THN,31,3472,0.29,0,0.0
32NVL,31,3475,89.98,28,10.64
304NVL,31,3476,6.29,65,4.66
32MT,31,3482,21.11,28,10.91
NVCMT,32,3584,3.02,21,3.48
304THN,32,3584,0.87,0,0.0
NVCNVL,32,3584,0.18,50,0.07
NVCCMT8,32,3584,0.46,12,0.13
32THN,32,3584,0.28,0,0.0
32NVL,32,3587,54.41,87,32.38
304NVL,32,3588,5.08,88,0.16
32MT,32,3594,7.97,65,12.79
NVCMT,33,3696,0.36,22,0.0
304THN,33,3696,0.0,0,0.0
NVCNVL,33,3696,2.64,60,1.03
NVCCMT8,33,3696,1.21,11,1.05
32THN,33,3696,0.33,1,2.5
32NVL,33,3699,20.68,64,4.51
304NVL,33,3700,7.71,70,2.19
32MT,33,3707,1.33,46,0.61
NVCMT,34,3808,7.38,19,1.45
304THN,34,3808,0.0,0,0.0
NVCNVL,34,3808,0.3,60,0.15
NVCCMT8,34,3808,0.29,5,0.4
32THN,34,3808,0.0,0,0.0
32NVL,34,3811,7.96,46,3.89
304NVL,34,3812,8.25,106,2.2
32MT,34,3819,7.75,62,4.23
NVCMT,35,3920,6.29,28,3.5
304THN,35,3920,0.0,0,0.0
NVCNVL,35,3920,0.5,75,0.28
NVCCMT8,35,3920,0.0,6,0.0
32THN,35,3920,0.0,0,0.0
32NVL,35,3923,12.84,47,5.69
304NVL,35,3924,4.43,80,2.41
32MT,35,3931,0.76,48,0.22
NVCMT,36,4032,3.25,26,0.87
304THN,36,4032,0.08,0,0.0
NVCNVL,36,4032,2.79,56,0.93
NVCCMT8,36,4032,0.09,6,0.0
32THN,36,4032,0.23,0,0.0
32NVL,36,4036,26.54,58,4.46
304NVL,36,4036,2.73,73,1.03
32MT,36,4044,9.36,45,5.4
NVCMT,37,4144,2.38,27,0.56
304THN,37,4144,0.24,0,0.0
NVCNVL,37,4144,2.59,70,0.1
NVCCMT8,37,4144,0.39,17,0.03
32THN,37,4144,0.94,0,0.0
32NVL,37,4148,19.8,59,9.85
304NVL,37,4148,6.07,72,0.34
32MT,37,4156,0.65,44,0.28
NVCMT,38,4256,3.29,21,1.05
304THN,38,4256,0.0,0,0.0
NVCNVL,38,4256,0.57,61,0.11
NVCCMT8,38,4256,0.55,8,0.44
32THN,38,4256,0.28,0,0.0
32NVL,38,4260,23.52,67,5.43
304NVL,38,4260,8.25,82,2.14
32MT,38,4268,27.72,44,9.94
NVCMT,39,4368,4.07,22,1.0
304THN,39,4368,0.0,0,0.0
NVCNVL,39,4368,2.0,54,0.69
NVCCMT8,39,4368,0.93,8,1.06
32THN,39,4368,0.0,0,0.0
32NVL,39,4372,17.36,60,8.2
304NVL,39,4372,7.92,94,2.87
32MT,39,4381,13.36,64,13.21
NVCMT,40,4480,5.3,25,1.34
304THN,40,4480,0.0,0,0.0
NVCNVL,40,4480,0.5,54,0.07
NVCCMT8,40,4480,0.11,12,0.0
32THN,40,4480,1.0,0,0.0
32NVL,40,4484,12.46,68,4.23
304NVL,40,4484,4.85,76,2.04
32MT,40,4493,0.61,53,0.27
NVCMT,41,4592,5.68,34,1.38
304THN,41,4592,0.0,0,0.0
NVCNVL,41,4592,5.86,67,1.87
NVCCMT8,41,4592,1.5,10,0.7
32THN,41,4592,0.17,0,0.0
304NVL,41,4596,9.05,64,1.97
32NVL,41,4597,28.12,52,9.46
32MT,41,4605,9.87,55,6.15
NVCMT,42,4704,7.43,27,5.7
304THN,42,4704,0.0,0,0.0
NVCNVL,42,4704,1.11,82,0.13
NVCCMT8,42,4704,0.0,7,0.0
32THN,42,4704,0.29,0,0.0
304NVL,42,4708,3.64,86,3.08
32NVL,42,4709,59.56,35,8.43
32MT,42,4717,15.01,69,7.86
NVCMT,43,4816,5.48,32,0.59
304THN,43,4816,0.0,0,0.0
NVCNVL,43,4816,3.13,53,1.25
NVCCMT8,43,4816,0.52,12,0.21
32THN,43,4816,0.58,0,0.0
304NVL,43,4820,6.17,73,0.55
32NVL,43,4821,57.79,89,21.95
32MT,43,4830,3.17,56,1.21
NVCMT,44,4928,2.3,24,2.27
304THN,44,4928,0.32,0,0.0
NVCNVL,44,4928,6.86,51,2.63
NVCCMT8,44,4928,1.13,9,0.72
32THN,44,4928,0.47,0,0.0
304NVL,44,4933,7.73,79,3.43
32NVL,44,4933,11.63,67,3.19
32MT,44,4942,5.68,72,2.49
NVCMT,45,5040,2.0,24,0.33
304THN,45,5040,0.27,1,4.5
NVCNVL,45,5040,1.07,71,0.06
NVCCMT8,45,5040,0.39,12,0.13
32THN,45,5040,0.0,0,0.0
304NVL,45,5045,5.71,65,1.48
32NVL,45,5045,15.75,74,3.94
32MT,45,5055,3.84,48,1.53
NVCMT,46,5152,4.38,33,0.41
304THN,46,5152,0.0,0,0.0
NVCNVL,46,5152,1.14,48,0.02
NVCCMT8,46,5152,0.75,7,0.64
32THN,46,5152,0.0,0,0.0
304NVL,46,5157,9.37,85,2.93
32NVL,46,5158,10.47,55,3.18
32MT,46,5167,9.31,57,4.8
NVCMT,47,5264,6.45,26,2.83
304THN,47,5264,0.0,0,0.0
NVCNVL,47,5264,4.54,64,1.54
NVCCMT8,47,5264,0.0,2,0.0
32THN,47,5264,0.34,0,0.0
304NVL,47,5269,7.45,62,1.69
32NVL,47,5270,11.93,66,4.11
32MT,47,5280,1.96,59,0.89
NVCMT,48,5376,2.91,31,1.71
304THN,48,5376,1.03,0,0.0
NVCNVL,48,5376,0.98,42,0.19
NVCCMT8,48,5376,0.86,7,1.14
32THN,48,5376,0.22,0,0.0
304NVL,48,5382,3.61,75,3.81
32NVL,48,5382,20.71,37,4.47
32MT,48,5392,7.0,56,4.16
NVCMT,49,5488,3.8,29,0.62
304THN,49,5488,0.0,0,0.0
NVCNVL,49,5488,0.43,74,0.05
NVCCMT8,49,5488,0.45,5,0.4
32THN,49,5488,0.49,0,0.0
304NVL,49,5494,5.96,84,0.64
32NVL,49,5494,13.93,78,6.92
32MT,49,5505,7.65,52,4.71
NVCMT,50,5600,3.27,28,0.52
304THN,50,5600,0.0,0,0.0
NVCNVL,50,5600,1.21,53,0.21
NVCCMT8,50,5600,0.34,7,0.43
32THN,50,5600,0.66,0,0.0
304NVL,50,5606,3.68,89,1.74
32NVL,50,5606,30.68,46,9.79
32MT,50,5617,1.84,47,0.67
NVCMT,51,5712,3.59,23,2.96
304THN,51,5712,0.03,0,0.0
NVCNVL,51,5712,0.18,76,0.1
NVCCMT8,51,5712,1.36,17,0.09
32THN,51,5712,0.44,0,0.0
304NVL,51,5718,10.19,99,1.45
32NVL,51,5719,68.64,47,14.35
32MT,51,5729,15.64,52,8.25
NVCMT,52,5824,2.8,26,2.15
304THN,52,5824,0.23,0,0.0
NVCNVL,52,5824,3.25,47,1.15
NVCCMT8,52,5824,1.52,11,0.5
32THN,52,5824,0.19,1,0.0
304NVL,52,5830,4.63,81,2.59
32NVL,52,5831,32.11,80,20.58
32MT,52,5842,1.21,54,0.28
NVCMT,53,5936,3.8,28,0.75
304THN,53,5936,0.0,0,0.0
NVCNVL,53,5936,1.63,64,0.23
NVCCMT8,53,5936,0.0,11,0.0
32THN,53,5936,0.2,0,0.0
304NVL,53,5942,5.69,94,1.46
32NVL,53,5943,11.66,53,4.57
32MT,53,5954,5.04,72,2.07
NVCMT,54,6048,4.93,34,1.82
304THN,54,6048,0.0,0,0.0
NVCNVL,54,6048,0.2,48,0.07
NVCCMT8,54,6048,1.3,12,0.71
32THN,54,6048,0.3,0,0.0
32NVL,54,6055,15.45,43,7.13
304NVL,54,6055,3.91,77,2.35
32MT,54,6067,5.03,67,2.28
NVCMT,55,6160,3.16,31,1.53
304THN,55,6160,0.38,0,0.0
NVCNVL,55,6160,7.77,62,2.69
NVCCMT8,55,6160,0.32,9,0.06
32THN,55,6160,0.11,1,0.0
32NVL,55,6167,13.7,65,4.5
304NVL,55,6167,4.57,68,0.07
32MT,55,6179,0.63,65,0.41
NVCMT,56,6272,2.0,29,0.38
304THN,56,6272,0.01,1,0.0
NVCNVL,56,6272,0.0,53,0.03
NVCCMT8,56,6272,0.0,10,0.0
32THN,56,6272,0.5,0,0.0
304NVL,56,6279,6.19,73,1.99
32NVL,56,6279,17.23,50,3.18
32MT,56,6292,4.99,44,3.34
NVCMT,57,6384,0.2,26,0.04
304THN,57,6384,0.0,0,0.0
NVCNVL,57,6384,4.61,67,1.28
NVCCMT8,57,6384,0.71,14,0.04
32THN,57,6384,0.3,0,0.0
32NVL,57,6391,20.02,62,9.8
304NVL,57,6391,10.29,87,3.18
32MT,57,6404,0.55,55,0.28
NVCMT,58,6496,5.54,30,1.12
304THN,58,6496,0.28,0,0.0
NVCNVL,58,6496,0.73,55,0.19
NVCCMT8,58,6496,0.29,9,0.11
32THN,58,6496,0.2,0,0.0
32NVL,58,6503,15.13,46,6.17
304NVL,58,6503,8.08,59,2.01
32MT,58,6517,6.65,48,4.5
NVCMT,59,6608,7.86,36,1.11
304THN,59,6608,0.0,0,0.0
NVCNVL,59,6608,6.88,70,1.89
NVCCMT8,59,6608,0.2,9,0.0
32THN,59,6608,0.21,0,0.0
32NVL,59,6615,18.88,66,6.3
304NVL,59,6616,9.08,81,2.98
32MT,59,6629,2.48,57,1.46
NVCMT,60,6720,3.89,38,1.93
304THN,60,6720,0.29,1,0.0
NVCNVL,60,6720,0.8,55,0.18
NVCCMT8,60,6720,1.29,9,1.22
32THN,60,6720,0.44,0,0.0
32NVL,60,6727,15.07,56,7.0
304NVL,60,6728,7.41,68,2.8
32MT,60,6742,8.61,59,4.56
NVCMT,61,6832,9.63,20,0.53
304THN,61,6832,0.0,0,0.0
NVCNVL,61,6832,2.32,62,0.9
NVCCMT8,61,6832,0.0,5,0.0
32THN,61,6832,0.85,1,0.0
32NVL,61,6839,16.88,67,5.44
304NVL,61,6840,5.8,77,3.01
32MT,61,6854,4.73,61,2.27
NVCMT,62,6944,4.46,33,8.05
304THN,62,6944,0.0,0,0.0
NVCNVL,62,6944,1.14,64,0.37
NVCCMT8,62,6944,0.34,13,0.27
32THN,62,6944,0.24,0,0.0
32NVL,62,6951,13.88,52,4.83
304NVL,62,6952,6.17,85,1.52
32MT,62,6966,1.02,62,0.45
NVCMT,63,7056,4.14,25,1.48
304THN,63,7056,0.0,0,0.0
NVCNVL,63,7056,0.0,51,0.12
NVCCMT8,63,7056,1.05,12,0.79
32THN,63,7056,0.21,0,0.0
32NVL,63,7063,19.27,67,5.34
304NVL,63,7065,7.4,101,1.27
32MT,63,7079,0.91,50,0.46
NVCMT,64,7168,5.09,29,1.84
304THN,64,7168,1.11,0,0.0
NVCNVL,64,7168,3.77,57,1.18
NVCCMT8,64,7168,0.0,9,0.0
32THN,64,7168,0.36,0,0.0
32NVL,64,7176,15.96,69,5.2
304NVL,64,7177,5.18,74,3.32
32MT,64,7191,7.59,52,4.83
