Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
20,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
20,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
25,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.003
25,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
25,NvcMt_L1_EW,NVCMT_EW,0.006,0.001
25,NvcNvl_L3_EW,NONE,0.009,0.0
25,NvcMt_L2_EW,NVCMT_EW,0.008,0.002
30,304Nvl_L1_EW,304NVL_EW,0.008,0.008
30,304Nvl_L2_EW,304NVL_EW,0.007,0.007
30,NvcNvl_L1_EW,NVCNVL_EW,0.014,0.01
30,NvcNvl_L2_EW,NVCNVL_EW,0.016,0.016
30,NvcMt_L1_EW,NVCMT_EW,0.006,-0.004
30,304Nvl_L3_EW,NONE,0.006,0.0
30,NvcNvl_L3_EW,NONE,0.019,0.0
30,NvcMt_L2_EW,NVCMT_EW,0.008,-0.003
35,304Nvl_L1_NS,304NVL_NS,0.109,0.109
35,304Nvl_L3_NS,NONE,0.089,0.0
35,304Nvl_L1_EW,304NVL_EW,0.008,0.008
35,304Nvl_L2_EW,304NVL_EW,0.007,0.007
35,NvcNvl_L1_EW,NVCNVL_EW,0.014,0.005
35,NvcNvl_L2_EW,NVCNVL_EW,0.016,0.016
35,32Mt_L1_NS,32MT_NS,0.006,0.006
35,NvcMt_L1_EW,NVCMT_EW,0.013,0.003
35,304Nvl_L2_NS,304NVL_NS,0.091,0.091
35,304Nvl_L3_EW,NONE,0.006,0.0
35,NvcNvl_L3_EW,NONE,0.019,0.0
35,32Mt_L2_NS,32MT_NS,0.006,0.006
35,NvcMt_L2_EW,NVCMT_EW,0.016,0.005
40,304Nvl_L1_NS,304NVL_NS,0.109,0.109
40,304Nvl_L3_NS,NONE,0.089,0.0
40,304Nvl_L1_EW,304NVL_EW,0.008,0.008
40,304Nvl_L2_EW,304NVL_EW,0.007,0.007
40,NvcNvl_L1_EW,NVCNVL_EW,0.014,0.005
40,NvcNvl_L2_EW,NVCNVL_EW,0.016,0.016
40,NvcMt_L1_EW,NVCMT_EW,0.013,0.003
40,304Nvl_L2_NS,304NVL_NS,0.091,0.091
40,304Nvl_L3_EW,NONE,0.006,0.0
40,NvcNvl_L3_EW,NONE,0.019,0.0
40,NvcMt_L2_EW,NVCMT_EW,0.016,0.005
45,304Nvl_L1_EW,304NVL_EW,0.008,0.008
45,304Nvl_L2_EW,304NVL_EW,0.007,0.007
45,NvcNvl_L1_EW,NVCNVL_EW,0.021,0.017
45,NvcNvl_L2_EW,NVCNVL_EW,0.023,0.023
45,NvcMt_L1_EW,NVCMT_EW,0.006,-0.008
45,304Nvl_L3_EW,NONE,0.006,0.0
45,NvcNvl_L3_EW,NONE,0.028,0.0
45,NvcMt_L2_EW,NVCMT_EW,0.008,-0.008
50,304Nvl_L1_EW,304NVL_EW,0.008,0.008
50,304Nvl_L2_EW,304NVL_EW,0.007,0.007
50,NvcNvl_L1_EW,NVCNVL_EW,0.021,0.017
50,NvcNvl_L2_EW,NVCNVL_EW,0.023,0.023
50,NvcMt_L1_EW,NVCMT_EW,0.006,-0.008
50,304Nvl_L3_EW,NONE,0.006,0.0
50,NvcNvl_L3_EW,NONE,0.028,0.0
50,NvcMt_L2_EW,NVCMT_EW,0.008,-0.008
55,304Nvl_L1_EW,304NVL_EW,0.008,0.008
55,304Nvl_L2_EW,304NVL_EW,0.007,0.007
55,304Nvl_L1_NS,NONE,0.088,0.0
55,32Nvl_L3_NS,NONE,0.008,0.0
55,32Nvl_L2_NS,32NVL_NS,0.008,0.008
55,NvcNvl_L1_EW,NVCNVL_EW,0.028,0.028
55,NvcNvl_L2_EW,NVCNVL_EW,0.031,0.031
55,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
55,304Nvl_L3_EW,NONE,0.006,0.0
55,32Nvl_L1_NS,32NVL_NS,0.007,0.007
55,NvcNvl_L3_EW,NONE,0.037,0.0
55,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
60,304Nvl_L1_NS,304NVL_NS,0.009,0.009
60,304Nvl_L1_EW,304NVL_EW,0.042,0.042
