Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.25,5,1.4
NVCMT,1,112,0.25,1,0.0
NVCMT,1,112,0.25,2,0.0
NVCMT,1,112,0.25,2,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.21,1,0.0
NVCNVL,1,112,0.21,2,8.0
NVCNVL,1,112,0.21,1,0.0
NVCNVL,1,112,0.21,0,0.0
32NVL,1,112,0.15,1,0.0
32NVL,1,112,0.15,1,0.0
32NVL,1,112,0.15,1,0.0
32NVL,1,112,0.15,0,0.0
32MT,1,112,0.0,0,0.0
32MT,1,112,0.0,0,0.0
32MT,1,112,0.0,0,0.0
304NVL,1,112,0.46,1,0.0
304NVL,1,112,0.46,2,0.0
304NVL,1,112,0.46,1,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.17,6,0.42
NVCMT,2,224,0.17,4,0.0
NVCMT,2,224,0.17,3,0.0
NVCMT,2,224,0.17,3,0.0
304THN,2,224,0.08,0,0.0
304THN,2,224,0.08,0,0.0
304THN,2,224,0.08,0,0.0
NVCNVL,2,224,0.0,4,0.0
NVCNVL,2,224,0.0,2,0.0
NVCNVL,2,224,0.0,5,0.0
NVCNVL,2,224,0.0,4,0.0
32NVL,2,224,0.97,6,0.25
32NVL,2,224,0.97,4,1.5
32NVL,2,224,0.97,2,0.0
32NVL,2,224,0.97,3,0.0
32MT,2,224,1.08,10,0.0
32MT,2,224,1.08,14,0.0
32MT,2,224,1.08,8,9.5
304NVL,2,224,0.47,1,0.0
304NVL,2,224,0.47,4,0.0
304NVL,2,224,0.47,4,11.13
NVCCMT8,2,224,0.0,1,0.0
NVCCMT8,2,224,0.0,0,0.0
NVCCMT8,2,224,0.0,2,0.0
NVCCMT8,2,224,0.0,2,0.0
32THN,2,224,0.21,0,0.0
32THN,2,224,0.21,0,0.0
NVCMT,3,336,0.21,8,0.25
NVCMT,3,336,0.21,7,0.0
NVCMT,3,336,0.21,5,0.0
NVCMT,3,336,0.21,6,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.32,7,0.0
NVCNVL,3,336,0.32,9,2.39
NVCNVL,3,336,0.32,7,0.0
NVCNVL,3,336,0.32,7,0.0
32NVL,3,336,1.86,9,1.17
32NVL,3,336,1.86,7,0.0
32NVL,3,336,1.86,7,9.5
32NVL,3,336,1.86,9,0.0
304NVL,3,336,1.63,3,0.0
304NVL,3,336,1.63,10,8.0
304NVL,3,336,1.63,6,2.83
NVCCMT8,3,336,0.0,0,0.0
NVCCMT8,3,336,0.0,0,0.0
NVCCMT8,3,336,0.0,0,0.0
NVCCMT8,3,336,0.0,0,0.0
32THN,3,336,0.08,0,0.0
32THN,3,336,0.08,0,0.0
