Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
5,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
5,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
10,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
10,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
15,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
15,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
30,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
30,NvcCmt8_L2_NS,NONE,0.011,0.0
30,NvcCmt8_L1_NS,NONE,0.008,0.0
30,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
35,NvcMt_L1_EW,NVCMT_EW,0.013,0.013
35,NvcMt_L2_EW,NVCMT_EW,0.016,0.016
40,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
40,NvcCmt8_L2_NS,NONE,0.012,0.0
40,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
40,NvcCmt8_L1_NS,NONE,0.011,0.0
45,304Nvl_L1_NS,304NVL_NS,0.009,0.009
45,304Nvl_L3_NS,NONE,0.007,0.0
45,NvcMt_L1_EW,NVCMT_EW,0.013,0.013
45,304Nvl_L2_NS,304NVL_NS,0.008,0.008
45,NvcMt_L2_EW,NVCMT_EW,0.016,0.016
50,32Nvl_L3_NS,NONE,0.008,0.0
50,32Nvl_L2_NS,32NVL_NS,0.008,0.008
50,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
50,32Nvl_L1_NS,32NVL_NS,0.007,0.007
50,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
55,304Nvl_L1_NS,NONE,0.007,0.0
55,32Mt_L1_NS,NONE,0.01,0.0
55,32Mt_L2_NS,NONE,0.009,0.0
60,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,32Nvl_L3_NS,NONE,0.008,0.0
60,32Nvl_L2_NS,32NVL_NS,0.008,0.008
60,NvcNvl_L3_NS,NONE,0.007,0.0
60,NvcNvl_L2_NS,NONE,0.007,0.0
60,32Mt_L1_NS,32MT_NS,0.031,0.031
60,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
60,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,NvcNvl_L1_NS,NONE,0.009,0.0
60,32Mt_L2_NS,32MT_NS,0.032,0.032
60,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
65,304Nvl_L1_EW,304NVL_EW,0.008,0.008
65,304Nvl_L2_EW,304NVL_EW,0.007,0.007
65,32Nvl_L1_NS,32NVL_NS,0.007,0.007
65,32Nvl_L3_NS,NONE,0.017,0.0
65,32Nvl_L2_NS,32NVL_NS,0.016,0.016
65,NvcNvl_L3_NS,NONE,0.007,0.0
65,NvcNvl_L2_NS,NONE,0.007,0.0
65,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
65,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
65,32Mt_L1_NS,32MT_NS,0.038,0.033
65,NvcMt_L1_NS,NVCMT_NS,0.007,-0.02
65,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
65,304Nvl_L3_EW,NONE,0.006,0.0
65,32Nvl_L1_NS,32NVL_NS,0.013,0.013
65,NvcNvl_L1_NS,NONE,0.009,0.0
65,NvcNvl_L3_EW,NONE,0.009,0.0
65,32Mt_L2_NS,32MT_NS,0.032,0.029
65,NvcMt_L2_NS,NVCMT_NS,0.005,-0.017
65,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
70,32Nvl_L3_NS,NONE,0.017,0.0
70,32Nvl_L2_NS,32NVL_NS,0.016,0.016
70,NvcNvl_L3_NS,NONE,0.007,0.0
70,NvcNvl_L2_NS,NONE,0.007,0.0
70,32Mt_L1_NS,32MT_NS,0.038,0.033
70,NvcMt_L2_NS,NONE,0.026,0.0
70,NvcMt_L1_NS,NVCMT_NS,0.007,-0.02
70,32Nvl_L1_NS,32NVL_NS,0.013,0.013
70,NvcNvl_L1_NS,NONE,0.009,0.0
70,32Mt_L2_NS,32MT_NS,0.032,0.029
70,NvcMt_L1_NS,NONE,0.027,0.0
70,NvcMt_L2_NS,NVCMT_NS,0.005,-0.017
75,304Nvl_L1_NS,NONE,0.007,0.0
75,32Nvl_L3_NS,NONE,0.007,0.0
75,32Nvl_L1_NS,32NVL_NS,0.007,0.007
75,32Nvl_L1_EW,32NVL_EW,0.035,0.035
75,32Nvl_L2_EW,32NVL_EW,0.039,0.039
75,32Nvl_L3_NS,NONE,0.017,0.0
75,32Nvl_L2_NS,32NVL_NS,0.016,0.016
75,32Mt_L1_NS,32MT_NS,0.031,0.027
75,NvcMt_L1_NS,NVCMT_NS,0.007,-0.015
75,32Nvl_L2_NS,32NVL_NS,0.007,0.007
75,32Nvl_L3_EW,NONE,0.031,0.0
75,32Nvl_L1_NS,32NVL_NS,0.013,0.013
