Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
20,32Nvl_L3_NS,NONE,0.008,0.0
20,32Nvl_L2_NS,32NVL_NS,0.008,0.008
20,32Nvl_L1_NS,32NVL_NS,0.007,0.007
30,32Nvl_L1_NS,32NVL_NS,0.007,0.007
45,32Mt_L1_NS,32MT_NS,0.006,0.006
45,32Mt_L1_NS,NONE,0.01,0.0
45,32Mt_L2_NS,32MT_NS,0.006,0.006
45,32Mt_L2_NS,NONE,0.009,0.0
50,32Mt_L1_EW,32MT_EW,0.007,0.007
55,304Nvl_L1_NS,NONE,0.007,0.0
55,304Nvl_L3_NS,NONE,0.008,0.0
55,32Nvl_L3_NS,NONE,0.008,0.0
55,32Nvl_L2_NS,32NVL_NS,0.008,0.008
55,32Mt_L1_EW,32MT_EW,0.014,0.014
55,304Nvl_L2_NS,NONE,0.007,0.0
55,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,304Nvl_L1_NS,304NVL_NS,0.009,0.009
60,304Nvl_L3_NS,NONE,0.007,0.0
60,32Nvl_L3_NS,NONE,0.008,0.0
60,32Nvl_L2_NS,32NVL_NS,0.008,0.003
60,NvcNvl_L3_NS,NONE,0.007,0.0
60,NvcNvl_L2_NS,NONE,0.007,0.0
60,32Mt_L1_EW,32MT_EW,0.014,0.014
60,304Nvl_L2_NS,304NVL_NS,0.008,0.002
60,32Nvl_L1_NS,32NVL_NS,0.007,0.0
60,NvcNvl_L1_NS,NONE,0.009,0.0
60,32Mt_L2_EW,32MT_EW,0.005,0.005
65,304Nvl_L1_NS,304NVL_NS,0.009,0.009
65,304Nvl_L3_NS,NONE,0.007,0.0
65,304Nvl_L1_EW,304NVL_EW,0.008,0.008
65,32Nvl_L3_NS,NONE,0.008,0.0
65,32Nvl_L2_NS,32NVL_NS,0.008,0.003
65,32Mt_L1_EW,32MT_EW,0.007,0.007
65,32Mt_L1_NS,NONE,0.049,0.0
65,304Nvl_L2_NS,304NVL_NS,0.008,0.002
65,32Nvl_L1_NS,32NVL_NS,0.007,0.0
65,32Mt_L2_NS,NONE,0.043,0.0
70,304Nvl_L1_NS,304NVL_NS,0.009,0.009
70,304Nvl_L3_NS,NONE,0.007,0.0
70,32Nvl_L3_NS,NONE,0.008,0.0
70,32Nvl_L2_NS,32NVL_NS,0.008,0.003
70,32Mt_L1_EW,NONE,0.036,0.0
70,304Nvl_L2_NS,304NVL_NS,0.008,0.002
70,32Nvl_L1_NS,32NVL_NS,0.007,0.0
75,304Nvl_L1_NS,304NVL_NS,0.009,0.009
75,304Nvl_L3_NS,NONE,0.007,0.0
75,32Nvl_L3_NS,NONE,0.008,0.0
75,32Nvl_L2_NS,32NVL_NS,0.008,0.003
75,304Nvl_L2_NS,304NVL_NS,0.008,0.002
75,32Nvl_L1_NS,32NVL_NS,0.007,0.0
80,304Nvl_L1_NS,304NVL_NS,0.009,0.009
80,304Nvl_L3_NS,NONE,0.007,0.0
80,32Nvl_L1_EW,32NVL_EW,0.007,0.007
80,32Nvl_L2_EW,32NVL_EW,0.008,0.008
80,32Nvl_L3_NS,NONE,0.008,0.0
80,32Nvl_L2_NS,32NVL_NS,0.008,0.003
80,NvcNvl_L3_NS,NONE,0.034,0.0
80,NvcNvl_L2_NS,NONE,0.033,0.0
80,NvcCmt8_L2_NS,NONE,0.011,0.0
80,NvcCmt8_L1_NS,NONE,0.008,0.0
80,304Nvl_L2_NS,304NVL_NS,0.008,0.002
80,32Nvl_L3_EW,NONE,0.006,0.0
80,32Nvl_L1_NS,32NVL_NS,0.007,0.0
80,NvcNvl_L1_NS,NONE,0.044,0.0
85,304Nvl_L1_NS,304NVL_NS,0.009,0.009
85,304Nvl_L3_NS,NONE,0.007,0.0
85,32Nvl_L3_NS,NONE,0.008,0.0
85,32Nvl_L2_NS,32NVL_NS,0.008,0.003
85,NvcNvl_L3_NS,NONE,0.007,0.0
85,NvcNvl_L2_NS,NONE,0.007,0.0
85,304Nvl_L2_NS,304NVL_NS,0.008,0.002
85,32Nvl_L1_NS,32NVL_NS,0.007,0.0
85,NvcNvl_L1_NS,NONE,0.009,0.0
90,304Nvl_L1_NS,304NVL_NS,0.009,0.009
90,304Nvl_L3_NS,NONE,0.007,0.0
90,32Nvl_L3_NS,NONE,0.017,0.0
90,32Nvl_L2_NS,32NVL_NS,0.016,0.01
90,304Nvl_L2_NS,304NVL_NS,0.008,-0.003
90,32Nvl_L1_NS,32NVL_NS,0.013,0.007
95,304Nvl_L1_NS,304NVL_NS,0.009,0.009
95,304Nvl_L3_NS,NONE,0.007,0.0
95,32Nvl_L3_NS,NONE,0.025,0.0
95,32Nvl_L2_NS,32NVL_NS,0.024,0.018
95,304Nvl_L2_NS,304NVL_NS,0.008,-0.009
95,32Nvl_L1_NS,32NVL_NS,0.02,0.014
100,304Nvl_L1_NS,304NVL_NS,0.009,0.009
100,304Nvl_L3_NS,NONE,0.007,0.0
100,32Nvl_L3_NS,NONE,0.025,0.0
100,32Nvl_L2_NS,32NVL_NS,0.024,0.018
100,304Nvl_L2_NS,304NVL_NS,0.008,-0.009
100,32Nvl_L1_NS,32NVL_NS,0.02,0.014
105,304Nvl_L1_NS,304NVL_NS,0.009,0.009
105,304Nvl_L3_NS,NONE,0.007,0.0
105,304Nvl_L1_EW,304NVL_EW,0.042,0.042
105,304Nvl_L2_EW,304NVL_EW,0.036,0.036
105,32Nvl_L3_NS,NONE,0.033,0.0
105,32Nvl_L2_NS,32NVL_NS,0.032,0.026
105,304Nvl_L2_NS,304NVL_NS,0.008,-0.015
105,304Nvl_L3_EW,NONE,0.032,0.0
105,32Nvl_L1_NS,32NVL_NS,0.027,0.021
110,304Nvl_L1_NS,304NVL_NS,0.009,0.009
