Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.08,3,0.0
NVCMT,1,112,0.08,2,0.0
NVCMT,1,112,0.08,2,0.0
NVCMT,1,112,0.08,2,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,1,0.0
NVCNVL,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,0,0.0
32NVL,1,112,0.0,2,0.0
32NVL,1,112,0.0,2,0.0
32NVL,1,112,0.0,2,0.0
32NVL,1,112,0.0,0,0.0
32MT,1,112,0.0,2,0.0
32MT,1,112,0.0,3,0.0
32MT,1,112,0.0,1,1.0
304NVL,1,112,0.0,0,0.0
304NVL,1,112,0.0,0,0.0
304NVL,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.19,7,0.86
NVCMT,2,224,0.19,3,0.0
NVCMT,2,224,0.19,3,0.0
NVCMT,2,224,0.19,3,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,0.0,7,0.0
NVCNVL,2,224,0.0,6,0.0
NVCNVL,2,224,0.0,6,0.0
NVCNVL,2,224,0.0,6,0.0
32NVL,2,224,1.58,2,0.0
32NVL,2,224,1.58,3,0.0
32NVL,2,224,1.58,2,0.0
32NVL,2,224,1.58,2,0.0
32MT,2,224,0.0,6,0.0
32MT,2,224,0.0,8,0.0
32MT,2,224,0.0,6,0.17
304NVL,2,224,0.11,1,0.0
304NVL,2,224,0.11,4,0.0
304NVL,2,224,0.11,1,0.0
NVCCMT8,2,224,0.09,2,0.25
NVCCMT8,2,224,0.09,0,0.0
NVCCMT8,2,224,0.09,0,0.0
NVCCMT8,2,224,0.09,0,0.0
32THN,2,224,0.0,0,0.0
32THN,2,224,0.0,0,0.0
NVCMT,3,336,0.22,3,0.0
NVCMT,3,336,0.22,2,0.0
NVCMT,3,336,0.22,1,0.0
NVCMT,3,336,0.22,2,0.75
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.76,11,0.0
NVCNVL,3,336,0.76,14,3.71
NVCNVL,3,336,0.76,13,0.0
NVCNVL,3,336,0.76,13,0.0
304NVL,3,336,1.54,5,0.0
304NVL,3,336,1.54,8,16.88
304NVL,3,336,1.54,5,0.0
NVCCMT8,3,336,0.0,1,0.0
