Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.0,1,0.0
NVCMT,1,112,0.0,1,0.0
NVCMT,1,112,0.0,1,0.0
NVCMT,1,112,0.0,1,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.25,1,0.0
NVCNVL,1,112,0.25,3,6.5
NVCNVL,1,112,0.25,1,0.0
NVCNVL,1,112,0.25,1,0.0
32NVL,1,112,0.08,2,0.0
32NVL,1,112,0.08,2,0.0
32NVL,1,112,0.08,2,0.0
32NVL,1,112,0.08,2,0.0
32MT,1,112,0.0,2,0.0
32MT,1,112,0.0,3,0.0
32MT,1,112,0.0,1,0.0
304NVL,1,112,0.12,1,0.0
304NVL,1,112,0.12,4,0.0
304NVL,1,112,0.12,1,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,1,0.0
NVCCMT8,1,112,0.0,1,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.17,6,0.92
NVCMT,2,224,0.17,5,0.0
NVCMT,2,224,0.17,5,0.0
NVCMT,2,224,0.17,5,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,0.2,6,0.0
NVCNVL,2,224,0.2,7,2.21
NVCNVL,2,224,0.2,5,0.0
NVCNVL,2,224,0.2,5,0.0
32NVL,2,224,1.92,8,0.13
32NVL,2,224,1.92,6,5.42
32NVL,2,224,1.92,4,0.13
32NVL,2,224,1.92,5,2.1
32MT,2,224,0.6,4,0.0
32MT,2,224,0.6,9,0.0
32MT,2,224,0.6,7,6.29
304NVL,2,224,0.13,1,0.0
304NVL,2,224,0.13,3,0.5
304NVL,2,224,0.13,1,0.0
NVCCMT8,2,224,0.0,0,0.0
NVCCMT8,2,224,0.0,0,0.0
NVCCMT8,2,224,0.0,0,0.0
NVCCMT8,2,224,0.0,0,0.0
32THN,2,224,0.04,0,0.0
32THN,2,224,0.04,0,0.0
NVCMT,3,336,0.0,7,0.0
NVCMT,3,336,0.0,6,0.0
NVCMT,3,336,0.0,7,0.0
NVCMT,3,336,0.0,6,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.05,6,0.0
NVCNVL,3,336,0.05,8,0.13
NVCNVL,3,336,0.05,8,0.0
NVCNVL,3,336,0.05,8,0.0
32NVL,3,336,2.41,15,0.0
32NVL,3,336,2.41,18,8.92
32NVL,3,336,2.41,16,7.91
32NVL,3,336,2.41,12,4.63
304NVL,3,336,0.7,6,0.0
304NVL,3,336,0.7,8,5.88
304NVL,3,336,0.7,6,0.0
NVCCMT8,3,336,0.0,1,0.0
NVCCMT8,3,336,0.0,1,0.0
NVCCMT8,3,336,0.0,3,0.0
NVCCMT8,3,336,0.0,3,0.0
32THN,3,336,0.13,0,0.0
32THN,3,336,0.13,0,0.0
32MT,3,336,0.0,11,0.0
32MT,3,336,0.0,18,0.03
32MT,3,336,0.0,11,0.41
NVCMT,4,448,0.09,3,0.67
NVCMT,4,448,0.09,4,0.0
NVCMT,4,448,0.09,3,0.0
NVCMT,4,448,0.09,4,0.0
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
NVCNVL,4,448,0.15,12,0.0
NVCNVL,4,448,0.15,7,0.29
NVCNVL,4,448,0.15,11,0.0
NVCNVL,4,448,0.15,10,0.0
304NVL,4,448,0.7,12,0.0
304NVL,4,448,0.7,19,0.05
304NVL,4,448,0.7,11,1.5
NVCCMT8,4,448,0.17,2,1.25
NVCCMT8,4,448,0.17,0,0.0
NVCCMT8,4,448,0.17,0,0.0
NVCCMT8,4,448,0.17,0,0.0
32THN,4,448,0.0,0,0.0
32THN,4,448,0.0,0,0.0
32NVL,4,448,3.04,14,0.0
32NVL,4,448,3.04,6,10.42
32NVL,4,448,3.04,5,0.1
32NVL,4,448,3.04,10,3.1
32MT,4,448,1.09,17,0.0
32MT,4,448,1.09,17,0.0
32MT,4,448,1.09,17,4.85
NVCMT,5,560,0.14,6,0.0
NVCMT,5,560,0.14,10,0.0
NVCMT,5,560,0.14,9,0.0
NVCMT,5,560,0.14,10,0.15
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,0.68,9,0.0
NVCNVL,5,560,0.68,13,4.15
NVCNVL,5,560,0.68,9,0.0
NVCNVL,5,560,0.68,8,0.0
304NVL,5,560,0.16,11,0.0
304NVL,5,560,0.16,19,0.03
304NVL,5,560,0.16,11,2.5
NVCCMT8,5,560,0.15,2,0.5
NVCCMT8,5,560,0.15,1,0.0
NVCCMT8,5,560,0.15,0,0.0
NVCCMT8,5,560,0.15,0,0.0
32THN,5,560,0.0,0,0.0
32THN,5,560,0.0,0,0.0
32NVL,5,561,2.28,21,1.98
32NVL,5,561,2.28,14,0.0
32NVL,5,561,2.28,14,8.96
32NVL,5,561,2.28,21,3.12
32MT,5,561,0.26,16,0.03
32MT,5,561,0.26,13,0.0
32MT,5,561,0.26,10,2.1
NVCMT,6,672,0.21,6,0.25
NVCMT,6,672,0.21,7,0.0
NVCMT,6,672,0.21,5,0.0
NVCMT,6,672,0.21,7,0.5
304THN,6,672,0.0,0,0.0
304THN,6,672,0.0,0,0.0
304THN,6,672,0.0,0,0.0
NVCNVL,6,672,0.56,19,0.03
