Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
20,32Nvl_L3_NS,NONE,0.008,0.0
20,32Nvl_L2_NS,32NVL_NS,0.008,0.008
20,32Nvl_L1_NS,32NVL_NS,0.007,0.007
30,32Nvl_L1_NS,32NVL_NS,0.007,0.007
40,32Nvl_L3_NS,NONE,0.008,0.0
40,32Nvl_L2_NS,32NVL_NS,0.008,0.008
40,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
40,32Nvl_L1_NS,32NVL_NS,0.007,0.007
40,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
45,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
45,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
50,304Nvl_L1_NS,NONE,0.007,0.0
50,32Nvl_L1_EW,32NVL_EW,0.007,0.007
50,32Mt_L1_EW,NONE,0.036,0.0
50,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
50,304Nvl_L2_NS,NONE,0.007,0.0
50,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
60,304Nvl_L1_EW,304NVL_EW,0.008,0.008
70,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
70,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
75,304Nvl_L1_EW,304NVL_EW,0.008,0.008
75,304Nvl_L2_EW,304NVL_EW,0.007,0.007
75,NvcNvl_L2_NS,NONE,0.007,0.0
75,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
75,304Nvl_L3_EW,NONE,0.006,0.0
75,NvcNvl_L1_NS,NONE,0.009,0.0
75,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
80,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
80,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
80,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
80,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
85,304Nvl_L1_EW,304NVL_EW,0.008,0.008
85,32Mt_L1_NS,NONE,0.01,0.0
85,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
85,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
85,32Mt_L2_NS,NONE,0.009,0.0
85,NvcMt_L1_NS,NONE,0.005,0.0
85,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
85,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
90,32Nvl_L3_NS,NONE,0.008,0.0
90,32Nvl_L2_NS,32NVL_NS,0.008,0.008
90,NvcMt_L2_NS,NONE,0.005,0.0
90,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
90,NvcCmt8_L2_NS,NONE,0.011,0.0
90,NvcCmt8_L1_NS,NONE,0.008,0.0
90,32Nvl_L1_NS,32NVL_NS,0.007,0.007
90,NvcMt_L1_NS,NONE,0.005,0.0
90,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
95,32Nvl_L3_NS,NONE,0.008,0.0
95,32Nvl_L2_NS,32NVL_NS,0.008,0.008
95,32Mt_L1_EW,NONE,0.007,0.0
95,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
95,NvcCmt8_L2_NS,NONE,0.011,0.0
95,NvcCmt8_L1_NS,NONE,0.008,0.0
95,32Nvl_L1_NS,32NVL_NS,0.007,0.007
95,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
95,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
100,304Nvl_L1_EW,304NVL_EW,0.008,0.008
100,304Nvl_L2_EW,304NVL_EW,0.007,0.007
100,32Nvl_L3_NS,NONE,0.008,0.0
100,32Nvl_L2_NS,32NVL_NS,0.008,0.008
100,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
100,304Nvl_L3_EW,NONE,0.006,0.0
100,32Nvl_L1_NS,32NVL_NS,0.007,0.007
100,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
105,304Nvl_L1_EW,304NVL_EW,0.008,0.008
105,304Nvl_L2_EW,304NVL_EW,0.007,0.007
105,32Nvl_L3_NS,NONE,0.008,0.0
105,32Nvl_L2_NS,32NVL_NS,0.008,0.008
105,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
105,32Thn_L1_EW,NONE,0.01,0.0
105,32Thn_L2_EW,NONE,0.01,0.0
105,32Thn_L3_EW,NONE,0.007,0.0
105,304Nvl_L3_EW,NONE,0.006,0.0
105,32Nvl_L1_NS,32NVL_NS,0.007,0.007
105,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
110,304Nvl_L1_NS,NONE,0.007,0.0
110,32Nvl_L3_NS,NONE,0.017,0.0
110,32Nvl_L2_NS,32NVL_NS,0.016,0.016
110,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
110,32Thn_L1_EW,32THN_EW,0.008,0.008
110,32Nvl_L1_NS,32NVL_NS,0.013,0.013
110,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
115,304Nvl_L1_EW,NONE,0.008,0.0
115,32Nvl_L3_NS,NONE,0.017,0.0
115,32Nvl_L2_NS,32NVL_NS,0.016,0.016
115,32Nvl_L1_NS,32NVL_NS,0.013,0.013
120,32Nvl_L1_NS,32NVL_NS,0.007,0.007
120,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
120,NvcCmt8_L2_NS,NONE,0.011,0.0
120,32Thn_L1_EW,32THN_EW,0.008,0.008
120,32Thn_L2_EW,32THN_EW,0.008,0.008
120,NvcCmt8_L1_NS,NONE,0.008,0.0
120,32Thn_L3_EW,NONE,0.008,0.0
120,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
125,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
125,32Thn_L1_EW,32THN_EW,0.008,0.008
125,32Thn_L2_EW,32THN_EW,0.008,0.008
