Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.1,2,0.5
NVCMT,1,112,0.1,0,0.0
NVCMT,1,112,0.1,0,0.0
NVCMT,1,112,0.1,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.28,0,0.0
NVCNVL,1,112,0.28,3,5.5
NVCNVL,1,112,0.28,0,0.0
NVCNVL,1,112,0.28,0,0.0
32NVL,1,112,0.38,0,0.0
32NVL,1,112,0.38,0,0.0
32NVL,1,112,0.38,0,0.0
32NVL,1,112,0.38,0,0.0
32MT,1,112,0.0,1,0.0
32MT,1,112,0.0,1,0.0
32MT,1,112,0.0,0,0.0
304NVL,1,112,0.0,2,0.0
304NVL,1,112,0.0,2,0.0
304NVL,1,112,0.0,2,0.0
NVCCMT8,1,112,0.0,1,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,1,0.0
NVCCMT8,1,112,0.0,1,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.18,6,0.5
NVCMT,2,224,0.18,4,0.0
NVCMT,2,224,0.18,5,0.0
NVCMT,2,224,0.18,5,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,0.08,6,0.0
NVCNVL,2,224,0.08,5,0.0
NVCNVL,2,224,0.08,4,0.0
NVCNVL,2,224,0.08,4,0.0
32NVL,2,224,1.17,3,0.0
32NVL,2,224,1.17,4,0.0
32NVL,2,224,1.17,4,7.13
32NVL,2,224,1.17,3,4.33
32MT,2,224,0.04,3,0.0
32MT,2,224,0.04,9,0.0
32MT,2,224,0.04,8,0.0
304NVL,2,224,0.0,7,0.0
304NVL,2,224,0.0,8,0.0
304NVL,2,224,0.0,5,0.0
NVCCMT8,2,224,0.0,1,0.0
NVCCMT8,2,224,0.0,1,0.0
NVCCMT8,2,224,0.0,2,0.0
NVCCMT8,2,224,0.0,2,0.25
32THN,2,224,0.0,0,0.0
32THN,2,224,0.0,0,0.0
NVCMT,3,336,0.37,9,0.44
NVCMT,3,336,0.37,11,0.0
NVCMT,3,336,0.37,9,0.0
NVCMT,3,336,0.37,9,0.28
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.0,8,0.0
NVCNVL,3,336,0.0,8,0.0
NVCNVL,3,336,0.0,9,0.0
NVCNVL,3,336,0.0,8,0.0
32NVL,3,336,1.67,12,0.21
32NVL,3,336,1.67,13,7.85
32NVL,3,336,1.67,14,5.21
32NVL,3,336,1.67,11,5.23
32MT,3,336,1.24,9,0.0
32MT,3,336,1.24,15,0.0
32MT,3,336,1.24,10,11.35
304NVL,3,336,0.74,5,0.0
304NVL,3,336,0.74,5,0.9
304NVL,3,336,0.74,5,0.3
NVCCMT8,3,336,0.0,0,0.0
NVCCMT8,3,336,0.0,0,0.0
NVCCMT8,3,336,0.0,1,0.0
NVCCMT8,3,336,0.0,1,0.0
32THN,3,336,0.06,0,0.0
32THN,3,336,0.06,0,0.0
NVCMT,4,448,0.11,4,0.38
NVCMT,4,448,0.11,4,0.0
NVCMT,4,448,0.11,4,0.0
NVCMT,4,448,0.11,4,0.0
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
NVCNVL,4,448,1.1,9,0.0
NVCNVL,4,448,1.1,12,7.79
NVCNVL,4,448,1.1,11,0.0
NVCNVL,4,448,1.1,11,0.0
32NVL,4,448,2.68,13,0.0
32NVL,4,448,2.68,11,3.45
32NVL,4,448,2.68,7,0.0
32NVL,4,448,2.68,13,2.19
32MT,4,448,0.4,10,0.0
32MT,4,448,0.4,9,0.0
32MT,4,448,0.4,9,4.06
304NVL,4,448,0.65,5,0.0
304NVL,4,448,0.65,12,0.0
304NVL,4,448,0.65,8,4.94
NVCCMT8,4,448,0.0,2,0.0
NVCCMT8,4,448,0.0,2,0.0
NVCCMT8,4,448,0.0,0,0.0
NVCCMT8,4,448,0.0,0,0.0
32THN,4,448,0.04,0,0.0
32THN,4,448,0.04,0,0.0
NVCMT,5,560,0.08,5,0.0
NVCMT,5,560,0.08,7,0.0
NVCMT,5,560,0.08,6,0.08
NVCMT,5,560,0.08,7,0.0
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,0.0,8,0.0
NVCNVL,5,560,0.0,17,0.0
NVCNVL,5,560,0.0,10,0.0
NVCNVL,5,560,0.0,9,0.0
32NVL,5,560,1.65,24,0.46
32NVL,5,560,1.65,12,0.0
32NVL,5,560,1.65,15,8.93
32NVL,5,560,1.65,18,5.03
32MT,5,560,1.48,10,0.0
32MT,5,560,1.48,11,0.0
32MT,5,560,1.48,7,16.43
304NVL,5,560,0.05,9,0.0
304NVL,5,560,0.05,16,0.0
304NVL,5,560,0.05,10,4.55
NVCCMT8,5,560,0.0,0,0.0
NVCCMT8,5,560,0.0,0,0.0
NVCCMT8,5,560,0.0,1,0.0
NVCCMT8,5,560,0.0,1,0.0
32THN,5,560,0.13,0,0.0
32THN,5,560,0.13,0,0.0
NVCMT,6,672,0.15,6,0.33
NVCMT,6,672,0.15,5,0.0
NVCMT,6,672,0.15,5,0.0
NVCMT,6,672,0.15,4,0.0
