Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.29,1,0.0
NVCMT,1,112,0.29,1,0.0
NVCMT,1,112,0.29,1,0.0
NVCMT,1,112,0.29,1,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,1,0.0
NVCNVL,1,112,0.0,1,0.0
NVCNVL,1,112,0.0,1,0.0
NVCNVL,1,112,0.0,1,0.0
32NVL,1,112,0.44,1,0.0
32NVL,1,112,0.44,1,0.0
32NVL,1,112,0.44,1,0.0
32NVL,1,112,0.44,1,16.0
32MT,1,112,0.0,1,0.0
32MT,1,112,0.0,2,0.0
32MT,1,112,0.0,0,0.0
304NVL,1,112,0.18,0,0.0
304NVL,1,112,0.18,2,0.0
304NVL,1,112,0.18,2,0.0
NVCCMT8,1,112,0.0,1,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,2,0.0
NVCCMT8,1,112,0.0,2,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.27,9,0.33
NVCMT,2,224,0.27,7,0.93
NVCMT,2,224,0.27,4,0.0
NVCMT,2,224,0.27,5,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,0.73,9,0.0
NVCNVL,2,224,0.73,10,6.0
NVCNVL,2,224,0.73,12,0.0
NVCNVL,2,224,0.73,8,0.0
32NVL,2,224,1.49,6,2.67
32NVL,2,224,1.49,3,11.0
32NVL,2,224,1.49,2,0.0
32NVL,2,224,1.49,2,0.0
32MT,2,224,0.36,3,0.0
32MT,2,224,0.36,4,0.0
32MT,2,224,0.36,4,6.88
304NVL,2,224,0.28,3,0.0
304NVL,2,224,0.28,9,0.72
304NVL,2,224,0.28,4,2.88
NVCCMT8,2,224,0.05,1,0.0
NVCCMT8,2,224,0.05,0,0.0
NVCCMT8,2,224,0.05,1,0.0
NVCCMT8,2,224,0.05,1,0.0
32THN,2,224,0.14,0,0.0
32THN,2,224,0.14,0,0.0
NVCMT,3,336,0.03,2,0.0
NVCMT,3,336,0.03,3,0.0
NVCMT,3,336,0.03,2,0.0
NVCMT,3,336,0.03,3,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.42,5,0.0
NVCNVL,3,336,0.42,7,5.43
NVCNVL,3,336,0.42,4,0.0
NVCNVL,3,336,0.42,5,0.0
32NVL,3,336,3.41,13,1.35
32NVL,3,336,3.41,9,10.11
32NVL,3,336,3.41,6,11.33
32NVL,3,336,3.41,7,2.86
32MT,3,336,0.69,14,0.0
32MT,3,336,0.69,13,0.0
32MT,3,336,0.69,6,7.17
304NVL,3,336,1.14,4,0.0
304NVL,3,336,1.14,9,0.06
304NVL,3,336,1.14,4,0.25
NVCCMT8,3,336,0.18,2,2.5
NVCCMT8,3,336,0.18,1,0.0
NVCCMT8,3,336,0.18,0,0.0
NVCCMT8,3,336,0.18,0,0.0
32THN,3,336,0.14,0,0.0
32THN,3,336,0.14,1,0.0
NVCMT,4,448,0.22,4,0.25
NVCMT,4,448,0.22,6,0.0
NVCMT,4,448,0.22,3,0.0
NVCMT,4,448,0.22,5,0.2
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
NVCNVL,4,448,0.28,7,0.0
NVCNVL,4,448,0.28,9,2.5
NVCNVL,4,448,0.28,9,0.0
NVCNVL,4,448,0.28,8,0.0
32NVL,4,448,2.93,21,2.83
32NVL,4,448,2.93,19,0.29
32NVL,4,448,2.93,18,7.92
32NVL,4,448,2.93,11,4.27
NVCCMT8,4,448,0.11,2,2.0
NVCCMT8,4,448,0.11,2,0.0
NVCCMT8,4,448,0.11,3,0.0
NVCCMT8,4,448,0.11,3,0.0
32THN,4,448,0.0,0,0.0
32THN,4,448,0.0,0,0.0
32MT,4,448,0.0,12,0.0
32MT,4,448,0.0,7,0.0
32MT,4,448,0.0,7,0.14
304NVL,4,448,2.56,12,0.0
304NVL,4,448,2.56,18,11.67
304NVL,4,448,2.56,14,6.93
NVCMT,5,560,0.58,9,0.94
NVCMT,5,560,0.58,8,0.06
NVCMT,5,560,0.58,7,0.0
NVCMT,5,560,0.58,8,0.13
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,0.18,16,0.0
NVCNVL,5,560,0.18,12,0.88
NVCNVL,5,560,0.18,14,0.0
NVCNVL,5,560,0.18,12,0.0
NVCCMT8,5,560,0.16,2,2.0
NVCCMT8,5,560,0.16,0,0.0
NVCCMT8,5,560,0.16,2,0.0
NVCCMT8,5,560,0.16,2,0.0
32THN,5,560,0.08,0,0.0
32THN,5,560,0.08,0,0.0
32NVL,5,560,0.45,23,3.04
32NVL,5,560,0.45,12,0.5
32NVL,5,560,0.45,11,9.5
32NVL,5,560,0.45,9,0.0
32MT,5,560,0.92,19,0.0
32MT,5,560,0.92,14,0.0
32MT,5,560,0.92,14,5.14
304NVL,5,560,0.25,11,0.0
304NVL,5,560,0.25,16,0.13
304NVL,5,560,0.25,8,0.0
NVCMT,6,672,0.24,6,1.0
