Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
30,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
30,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
30,NvcNvl_L3_EW,NONE,0.009,0.0
35,32Nvl_L3_NS,NONE,0.008,0.0
35,32Nvl_L2_NS,32NVL_NS,0.008,0.008
35,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
35,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
35,32Nvl_L1_NS,32NVL_NS,0.007,0.007
35,NvcNvl_L3_EW,NONE,0.009,0.0
40,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
40,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
40,NvcNvl_L3_EW,NONE,0.009,0.0
45,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
45,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
45,32Nvl_L1_NS,32NVL_NS,0.007,0.007
45,NvcNvl_L3_EW,NONE,0.009,0.0
50,304Nvl_L1_EW,304NVL_EW,0.008,0.008
50,304Nvl_L2_EW,304NVL_EW,0.007,0.007
50,32Nvl_L3_NS,NONE,0.008,0.0
50,32Nvl_L2_NS,32NVL_NS,0.008,0.008
50,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
50,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
50,304Nvl_L3_EW,NONE,0.006,0.0
50,32Nvl_L1_NS,32NVL_NS,0.007,0.007
50,NvcNvl_L3_EW,NONE,0.009,0.0
55,304Nvl_L1_EW,304NVL_EW,0.008,0.008
55,304Nvl_L2_EW,304NVL_EW,0.007,0.007
55,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
55,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
55,32Mt_L1_NS,NONE,0.01,0.0
55,304Nvl_L3_EW,NONE,0.006,0.0
55,NvcNvl_L3_EW,NONE,0.009,0.0
55,32Mt_L2_NS,NONE,0.009,0.0
60,304Nvl_L1_EW,304NVL_EW,0.008,0.008
60,304Nvl_L2_EW,304NVL_EW,0.007,0.007
60,NvcMt_L2_NS,NONE,0.005,0.0
60,304Nvl_L3_EW,NONE,0.006,0.0
60,NvcMt_L1_NS,NONE,0.005,0.0
65,32Mt_L1_EW,32MT_EW,0.007,0.007
65,NvcMt_L2_NS,NONE,0.005,0.0
65,32Nvl_L1_NS,32NVL_NS,0.007,0.007
65,32Mt_L2_EW,32MT_EW,0.005,0.005
65,NvcMt_L1_NS,NONE,0.005,0.0
70,304Nvl_L1_EW,304NVL_EW,0.017,0.017
70,304Nvl_L2_EW,304NVL_EW,0.015,0.015
70,304Nvl_L3_EW,NONE,0.013,0.0
70,32Nvl_L1_NS,32NVL_NS,0.007,0.007
75,32Thn_L1_EW,32THN_EW,0.008,0.008
75,32Thn_L2_EW,32THN_EW,0.008,0.008
75,32Nvl_L1_NS,32NVL_NS,0.007,0.007
80,304Nvl_L1_NS,NONE,0.015,0.0
80,32Thn_L1_EW,NONE,0.01,0.0
85,304Nvl_L1_EW,304NVL_EW,0.008,0.008
85,304Nvl_L1_NS,NONE,0.007,0.0
95,32Mt_L1_EW,32MT_EW,0.007,0.007
95,32Mt_L1_NS,NONE,0.01,0.0
95,32Mt_L2_EW,32MT_EW,0.005,0.005
95,32Mt_L2_NS,NONE,0.009,0.0
100,304Nvl_L1_EW,304NVL_EW,0.042,0.042
100,304Nvl_L2_EW,304NVL_EW,0.036,0.036
100,32Nvl_L2_NS,32NVL_NS,0.008,0.008
100,NvcNvl_L3_NS,NONE,0.007,0.0
100,NvcNvl_L2_NS,NONE,0.007,0.0
100,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
100,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
100,NvcCmt8_L2_NS,NONE,0.011,0.0
100,NvcCmt8_L1_NS,NONE,0.008,0.0
100,304Nvl_L3_EW,NONE,0.032,0.0
100,32Nvl_L1_NS,32NVL_NS,0.007,0.007
100,NvcNvl_L1_NS,NONE,0.009,0.0
100,NvcNvl_L3_EW,NONE,0.009,0.0
105,304Nvl_L1_EW,304NVL_EW,0.042,0.042
105,304Nvl_L2_EW,304NVL_EW,0.036,0.036
105,32Nvl_L3_NS,NONE,0.008,0.0
105,32Nvl_L2_NS,32NVL_NS,0.008,0.008
105,32Mt_L1_NS,32MT_NS,0.006,0.006
105,32Mt_L1_EW,32MT_EW,0.007,0.007
105,304Nvl_L3_EW,NONE,0.032,0.0
105,32Nvl_L1_NS,32NVL_NS,0.007,0.007
105,32Mt_L2_NS,32MT_NS,0.006,0.006
105,32Mt_L2_EW,32MT_EW,0.005,0.005
110,32Nvl_L3_NS,NONE,0.007,0.0
110,32Nvl_L1_NS,32NVL_NS,0.014,0.014
110,32Nvl_L3_NS,NONE,0.017,0.0
110,32Nvl_L2_NS,32NVL_NS,0.016,0.016
110,32Mt_L1_NS,32MT_NS,0.006,0.006
110,32Nvl_L2_NS,32NVL_NS,0.013,0.013
110,32Nvl_L1_NS,32NVL_NS,0.013,0.013
110,32Mt_L2_NS,32MT_NS,0.006,0.006
115,304Nvl_L1_NS,NONE,0.036,0.0
115,32Nvl_L3_NS,NONE,0.007,0.0
115,32Nvl_L1_NS,32NVL_NS,0.014,0.014
115,32Nvl_L3_NS,NONE,0.017,0.0
115,32Nvl_L2_NS,32NVL_NS,0.016,0.016
115,32Mt_L1_NS,32MT_NS,0.006,0.006
115,32Mt_L1_NS,NONE,0.01,0.0
