Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,3.66,5,2.5
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,1,0.0
32NVL,1,112,3.54,2,0.0
32MT,1,112,0.0,4,0.0
304NVL,1,112,0.0,1,0.0
NVCCMT8,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.38,8,7.88
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,1.45,13,1.35
32NVL,2,224,0.88,6,13.08
32MT,2,224,0.16,15,0.0
304NVL,2,224,0.0,7,0.0
NVCCMT8,2,224,0.18,2,0.25
32THN,2,224,0.41,0,0.0
NVCMT,3,336,2.48,11,1.14
304THN,3,336,0.11,0,0.0
NVCNVL,3,336,0.0,13,0.04
32NVL,3,336,15.13,13,6.04
32MT,3,336,2.67,19,4.05
304NVL,3,336,3.44,25,2.12
NVCCMT8,3,336,0.0,2,0.0
32THN,3,336,0.22,1,14.5
NVCMT,4,448,0.75,10,0.35
304THN,4,448,0.2,0,0.0
NVCNVL,4,448,3.05,18,3.72
32NVL,4,448,7.52,27,15.87
32MT,4,448,4.33,30,4.15
304NVL,4,448,3.01,40,0.9
NVCCMT8,4,448,0.73,11,0.55
32THN,4,448,0.37,0,0.0
NVCMT,5,560,1.96,16,0.59
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,0.0,26,0.04
32NVL,5,560,10.96,15,16.27
304NVL,5,560,2.4,29,3.16
NVCCMT8,5,560,0.0,4,0.0
32THN,5,560,0.15,0,0.0
32MT,5,560,0.64,16,0.88
NVCMT,6,672,2.29,15,0.7
304THN,6,672,0.0,0,0.0
NVCNVL,6,672,1.82,29,1.12
NVCCMT8,6,672,1.04,8,0.44
32THN,6,672,0.0,0,0.0
32NVL,6,672,10.63,14,9.71
32MT,6,672,2.69,15,5.17
304NVL,6,672,1.32,27,3.06
NVCMT,7,784,4.71,11,3.27
304THN,7,784,0.0,0,0.0
NVCNVL,7,784,5.11,29,3.6
NVCCMT8,7,784,0.95,7,0.93
32THN,7,784,0.38,0,0.0
32NVL,7,784,5.16,28,5.61
304NVL,7,784,5.14,50,0.41
32MT,7,785,5.6,25,6.8
NVCMT,8,896,3.68,14,0.36
304THN,8,896,0.0,0,0.0
NVCNVL,8,896,0.66,21,0.19
NVCCMT8,8,896,0.0,6,0.0
32THN,8,896,0.0,0,0.0
32NVL,8,896,8.29,25,7.42
304NVL,8,896,2.85,32,4.83
32MT,8,897,2.97,31,3.55
NVCMT,9,1008,3.38,16,4.47
304THN,9,1008,0.0,0,0.0
NVCNVL,9,1008,2.59,21,2.69
NVCCMT8,9,1008,0.0,7,0.0
32THN,9,1008,0.0,0,0.0
32NVL,9,1008,13.45,17,2.65
304NVL,9,1009,0.84,29,3.29
32MT,9,1010,1.41,34,0.99
NVCMT,10,1120,2.23,14,3.0
304THN,10,1120,0.0,0,0.0
NVCNVL,10,1120,0.75,25,0.5
NVCCMT8,10,1120,0.0,1,0.0
32THN,10,1120,0.53,0,0.0
32NVL,10,1120,10.55,34,14.18
304NVL,10,1121,2.73,36,0.01
32MT,10,1122,0.61,22,0.84
NVCMT,11,1232,1.05,12,4.83
304THN,11,1232,0.0,0,0.0
NVCNVL,11,1232,4.7,25,4.24
NVCCMT8,11,1232,0.0,3,0.0
32THN,11,1232,0.21,0,0.0
32NVL,11,1232,9.41,16,14.06
304NVL,11,1233,2.24,29,2.55
32MT,11,1234,2.72,28,3.11
NVCMT,12,1344,2.05,13,1.0
304THN,12,1344,0.24,0,0.0
NVCNVL,12,1344,0.54,25,0.08
NVCCMT8,12,1344,0.0,8,0.0
32THN,12,1344,0.0,0,0.0
32NVL,12,1344,16.73,20,4.35
304NVL,12,1345,8.01,33,7.97
32MT,12,1347,0.64,17,0.65
NVCMT,13,1456,0.09,6,0.0
304THN,13,1456,0.0,0,0.0
NVCNVL,13,1456,4.16,33,2.88
NVCCMT8,13,1456,1.59,10,1.0
32THN,13,1456,0.13,0,0.0
32NVL,13,1457,8.8,32,13.44
304NVL,13,1457,3.16,38,0.13
32MT,13,1459,1.39,17,1.26
NVCMT,14,1568,2.7,12,1.88
304THN,14,1568,0.0,0,0.0
NVCNVL,14,1568,0.0,32,0.03
NVCCMT8,14,1568,0.36,5,0.2
32THN,14,1568,0.0,0,0.0
32NVL,14,1569,7.54,20,3.78
304NVL,14,1569,2.29,38,1.74
32MT,14,1571,4.96,33,4.45
NVCMT,15,1680,1.73,9,0.44
304THN,15,1680,0.0,0,0.0
NVCNVL,15,1680,3.48,20,3.48
NVCCMT8,15,1680,0.32,6,0.5
32THN,15,1680,1.01,0,0.0
32NVL,15,1681,13.41,36,9.85
304NVL,15,1681,4.27,32,0.64
32MT,15,1683,1.55,32,1.81
NVCMT,16,1792,1.48,18,0.11
304THN,16,1792,1.69,0,0.0
NVCNVL,16,1792,4.59,29,3.14
NVCCMT8,16,1792,0.39,3,1.33
32THN,16,1792,0.01,1,39.5
32NVL,16,1794,17.26,20,3.75
304NVL,16,1794,3.53,41,3.6
32MT,16,1795,4.65,23,5.89
NVCMT,17,1904,1.63,8,2.31
304THN,17,1904,0.01,1,44.0
NVCNVL,17,1904,0.25,28,0.04
NVCCMT8,17,1904,0.0,3,0.0
32THN,17,1904,0.13,0,0.0
32NVL,17,1906,5.18,35,9.1
304NVL,17,1906,4.45,44,1.57
32MT,17,1907,0.0,26,0.06
NVCMT,18,2016,1.13,10,3.0
304THN,18,2016,0.2,0,0.0
NVCNVL,18,2016,2.16,23,2.0
NVCCMT8,18,2016,0.46,7,0.57
32THN,18,2016,0.33,0,0.0
32NVL,18,2018,9.32,28,7.63
304NVL,18,2018,1.38,33,3.48
32MT,18,2019,5.09,20,8.43
NVCMT,19,2128,1.59,11,0.86
304THN,19,2128,0.2,0,0.0
NVCNVL,19,2128,3.46,34,1.96
NVCCMT8,19,2128,0.43,3,1.0
32THN,19,2128,0.0,0,0.0
32NVL,19,2130,12.57,17,17.35
304NVL,19,2130,1.38,37,0.26
32MT,19,2132,0.97,33,0.11
NVCMT,20,2240,1.84,13,0.5
304THN,20,2240,0.0,0,0.0
NVCNVL,20,2240,0.23,27,0.06
NVCCMT8,20,2240,0.46,4,1.13
32THN,20,2240,0.0,0,0.0
32NVL,20,2242,11.0,26,11.71
304NVL,20,2242,1.34,40,0.01
32MT,20,2244,0.99,12,1.46
NVCMT,21,2352,1.29,13,0.31
304THN,21,2352,0.0,0,0.0
NVCNVL,21,2352,2.0,24,2.15
NVCCMT8,21,2352,0.0,2,0.0
32THN,21,2352,0.0,0,0.0
304NVL,21,2354,5.58,27,0.06
32NVL,21,2354,20.84,20,2.15
32MT,21,2356,1.21,24,1.71
NVCMT,22,2464,0.39,8,0.19
304THN,22,2464,0.0,0,0.0
NVCNVL,22,2464,0.0,24,0.0
NVCCMT8,22,2464,0.0,4,0.0
32THN,22,2464,0.14,0,0.0
32NVL,22,2466,19.3,18,28.81
304NVL,22,2466,10.4,38,10.7
32MT,22,2468,4.38,28,4.39
NVCMT,23,2576,0.07,13,0.04
304THN,23,2576,0.36,0,0.0
NVCNVL,23,2576,0.0,29,0.0
NVCCMT8,23,2576,0.0,5,0.0
32THN,23,2576,0.13,0,0.0
32NVL,23,2578,5.32,22,22.45
304NVL,23,2578,1.51,32,0.73
32MT,23,2581,0.52,24,0.58
NVCMT,24,2688,1.57,15,0.67
304THN,24,2688,0.0,0,0.0
NVCNVL,24,2688,0.45,33,0.06
NVCCMT8,24,2688,0.0,0,0.0
32THN,24,2688,0.21,0,0.0
32NVL,24,2690,14.29,32,10.53
304NVL,24,2690,4.03,47,0.14
32MT,24,2693,5.83,18,10.06
NVCMT,25,2800,2.14,18,2.14
304THN,25,2800,0.0,0,0.0
NVCNVL,25,2800,1.88,25,1.44
NVCCMT8,25,2800,0.39,7,0.57
32THN,25,2800,0.0,0,0.0
32NVL,25,2802,33.71,13,4.23
304NVL,25,2803,2.71,39,4.62
32MT,25,2805,3.39,35,2.83
NVCMT,26,2912,2.7,14,1.11
304THN,26,2912,0.0,0,0.0
NVCNVL,26,2912,2.68,20,2.93
NVCCMT8,26,2912,0.0,4,0.0
32THN,26,2912,0.0,0,0.0
32NVL,26,2914,10.48,34,28.0
304NVL,26,2915,1.96,35,0.01
32MT,26,2918,0.53,32,0.2
NVCMT,27,3024,0.82,12,1.63
304THN,27,3024,0.39,0,0.0
NVCNVL,27,3024,1.57,32,1.0
NVCCMT8,27,3024,0.32,4,0.13
32THN,27,3024,0.0,0,0.0
32NVL,27,3027,10.63,26,3.73
304NVL,27,3027,4.14,29,1.98
32MT,27,3030,12.32,26,13.02
NVCMT,28,3136,0.54,13,0.23
304THN,28,3136,0.01,1,4.5
NVCNVL,28,3136,0.48,28,0.02
NVCCMT8,28,3136,0.0,3,0.0
32THN,28,3136,0.0,0,0.0
32NVL,28,3139,12.64,17,7.09
304NVL,28,3139,10.49,39,9.58
32MT,28,3142,3.44,29,6.05
NVCMT,29,3248,1.52,17,0.47
304THN,29,3248,0.27,0,0.0
NVCNVL,29,3248,0.09,35,0.06
NVCCMT8,29,3248,0.36,3,0.33
32THN,29,3248,0.0,0,0.0
32NVL,29,3251,10.3,40,10.07
304NVL,29,3251,0.92,50,0.29
32MT,29,3255,1.37,27,1.0
NVCMT,30,3360,3.77,9,0.67
304THN,30,3360,0.0,0,0.0
NVCNVL,30,3360,0.0,34,0.01
NVCCMT8,30,3360,0.0,1,0.0
32THN,30,3360,0.0,0,0.0
32NVL,30,3363,15.09,22,14.34
304NVL,30,3363,4.86,33,0.06
32MT,30,3367,1.69,24,1.98
NVCMT,31,3472,0.89,13,3.73
304THN,31,3472,0.0,0,0.0
NVCNVL,31,3472,0.0,28,0.04
NVCCMT8,31,3472,0.0,2,0.0
32THN,31,3472,0.0,0,0.0
304NVL,31,3475,3.63,30,5.18
32NVL,31,3476,19.48,24,6.79
32MT,31,3479,2.8,28,2.86
NVCMT,32,3584,0.64,11,0.18
304THN,32,3584,0.0,0,0.0
NVCNVL,32,3584,5.34,34,3.44
NVCCMT8,32,3584,0.0,5,0.0
32THN,32,3584,0.0,0,0.0
304NVL,32,3587,6.17,38,2.41
32NVL,32,3588,8.71,33,15.61
32MT,32,3592,1.13,22,0.73
NVCMT,33,3696,4.48,12,0.71
304THN,33,3696,0.0,0,0.0
NVCNVL,33,3696,0.0,19,0.0
NVCCMT8,33,3696,0.55,6,0.42
32THN,33,3696,0.2,0,0.0
32NVL,33,3700,42.0,19,0.55
304NVL,33,3700,2.81,29,8.22
32MT,33,3704,4.39,30,4.3
304THN,34,3808,0.0,0,0.0
NVCNVL,34,3808,3.7,29,2.88
NVCCMT8,34,3808,0.11,4,0.25
32THN,34,3808,0.0,0,0.0
NVCMT,34,3808,2.77,15,4.27
32NVL,34,3812,11.09,32,36.52
304NVL,34,3812,3.52,42,0.04
32MT,34,3816,0.13,24,0.02
304THN,35,3920,0.0,0,0.0
NVCNVL,35,3920,3.57,26,2.54
NVCCMT8,35,3920,0.0,3,0.0
32THN,35,3920,0.1,0,0.0
NVCMT,35,3920,0.96,14,0.21
304NVL,35,3924,3.59,29,3.16
32NVL,35,3924,7.25,19,9.08
32MT,35,3928,5.25,22,7.3
304THN,36,4032,0.0,0,0.0
NVCNVL,36,4032,0.68,32,0.14
NVCCMT8,36,4032,0.36,6,0.25
32THN,36,4032,0.0,0,0.0
NVCMT,36,4032,0.59,11,0.14
32NVL,36,4036,7.25,23,6.17
304NVL,36,4036,3.87,30,3.95
32MT,36,4040,0.51,23,0.5
304THN,37,4144,0.0,0,0.0
NVCNVL,37,4144,3.8,26,3.1
NVCCMT8,37,4144,0.66,8,0.31
32THN,37,4144,0.0,0,0.0
NVCMT,37,4144,1.61,17,0.38
304NVL,37,4148,1.45,37,2.76
32NVL,37,4149,22.84,19,2.0
32MT,37,4152,18.59,21,19.69
304THN,38,4256,0.0,0,0.0
NVCNVL,38,4256,0.36,23,0.22
NVCCMT8,38,4256,0.29,5,0.3
32THN,38,4256,0.0,0,0.0
NVCMT,38,4256,1.68,17,0.53
304NVL,38,4260,2.89,22,0.36
32NVL,38,4261,6.18,23,25.33
32MT,38,4265,0.73,31,7.66
304THN,39,4368,0.0,0,0.0
NVCNVL,39,4368,3.3,33,2.14
NVCCMT8,39,4368,0.32,3,0.17
32THN,39,4368,0.35,0,0.0
NVCMT,39,4368,2.77,17,0.21
304NVL,39,4373,1.84,25,3.48
32NVL,39,4373,25.92,30,3.32
32MT,39,4377,10.78,12,21.54
304THN,40,4480,0.0,0,0.0
NVCNVL,40,4480,3.41,23,2.46
NVCCMT8,40,4480,0.39,4,0.25
32THN,40,4480,0.0,0,0.0
NVCMT,40,4480,3.89,8,6.5
304NVL,40,4485,1.06,29,0.66
32NVL,40,4485,7.14,29,21.36
32MT,40,4489,1.57,34,2.46
304THN,41,4592,0.24,0,0.0
NVCNVL,41,4592,0.55,27,0.06
NVCCMT8,41,4592,0.0,3,0.0
32THN,41,4592,0.01,0,0.0
NVCMT,41,4592,2.71,20,2.55
304NVL,41,4597,2.36,43,0.45
32NVL,41,4597,10.11,30,7.93
32MT,41,4602,2.21,26,2.04
304THN,42,4704,0.0,0,0.0
NVCNVL,42,4704,1.79,15,2.73
NVCCMT8,42,4704,0.48,4,0.63
32THN,42,4704,0.12,0,0.0
NVCMT,42,4704,1.95,12,0.08
304NVL,42,4709,4.33,30,3.15
32NVL,42,4709,17.16,15,5.77
32MT,42,4714,0.31,27,0.13
304THN,43,4816,0.0,0,0.0
NVCNVL,43,4816,3.43,27,3.02
NVCCMT8,43,4816,0.0,5,0.0
32THN,43,4816,0.0,0,0.0
NVCMT,43,4816,0.77,14,2.71
304NVL,43,4821,1.26,31,3.71
32NVL,43,4822,8.52,22,21.48
32MT,43,4826,1.59,23,1.61
304THN,44,4928,0.0,0,0.0
NVCNVL,44,4928,0.0,33,0.03
NVCCMT8,44,4928,0.0,1,0.0
32THN,44,4928,0.62,0,0.0
NVCMT,44,4928,2.98,13,0.85
304NVL,44,4933,1.21,36,0.39
32NVL,44,4934,3.79,10,8.8
32MT,44,4939,0.48,28,0.29
304THN,45,5040,0.0,0,0.0
NVCNVL,45,5040,1.98,21,2.24
NVCCMT8,45,5040,0.8,5,1.3
32THN,45,5040,0.78,1,27.0
NVCMT,45,5040,1.21,9,4.5
304NVL,45,5045,5.05,42,0.1
32NVL,45,5046,8.52,39,5.26
32MT,45,5051,0.48,15,0.5
304THN,46,5152,0.0,0,0.0
NVCNVL,46,5152,3.04,25,2.42
NVCCMT8,46,5152,0.32,3,0.0
32THN,46,5152,0.42,0,0.0
NVCMT,46,5152,2.23,6,1.0
304NVL,46,5157,10.03,45,8.39
32NVL,46,5158,17.41,18,7.36
32MT,46,5163,3.78,25,4.12
304THN,47,5264,0.0,0,0.0
NVCNVL,47,5264,0.34,42,0.11
NVCCMT8,47,5264,0.38,4,0.25
32THN,47,5264,0.19,1,0.0
NVCMT,47,5264,0.66,11,0.23
304NVL,47,5269,4.45,27,0.04
32NVL,47,5270,10.11,26,16.27
32MT,47,5276,0.97,21,1.36
304THN,48,5376,0.0,0,0.0
NVCNVL,48,5376,2.84,31,2.13
NVCCMT8,48,5376,0.0,2,0.0
32THN,48,5376,0.0,0,0.0
NVCMT,48,5376,2.04,16,0.72
32NVL,48,5382,52.64,17,1.24
304NVL,48,5382,11.27,47,6.59
32MT,48,5388,8.24,30,8.5
304THN,49,5488,0.0,0,0.0
NVCNVL,49,5488,2.89,24,2.46
NVCCMT8,49,5488,0.0,4,0.0
32THN,49,5488,0.0,0,0.0
NVCMT,49,5488,0.48,9,0.06
32NVL,49,5494,22.36,39,43.49
304NVL,49,5494,0.01,26,0.73
32MT,49,5500,0.0,11,0.5
304THN,50,5600,0.0,0,0.0
NVCNVL,50,5600,4.8,46,2.29
NVCCMT8,50,5600,0.0,0,0.0
32THN,50,5600,0.0,0,0.0
NVCMT,50,5600,0.0,8,0.0
304NVL,50,5606,7.66,32,4.88
32NVL,50,5606,12.0,26,7.13
32MT,50,5612,6.42,26,7.27
304THN,51,5712,0.0,0,0.0
NVCNVL,51,5712,0.2,27,0.02
NVCCMT8,51,5712,0.36,4,0.5
32THN,51,5712,0.2,0,0.0
NVCMT,51,5712,1.8,13,1.27
304NVL,51,5718,2.75,26,0.5
32NVL,51,5718,9.07,32,5.16
32MT,51,5725,1.93,23,2.43
304THN,52,5824,0.0,0,0.0
NVCNVL,52,5824,3.29,42,1.63
NVCCMT8,52,5824,0.0,6,0.0
32THN,52,5824,0.0,0,0.0
NVCMT,52,5824,2.75,12,0.42
304NVL,52,5830,4.7,41,1.84
32NVL,52,5830,4.91,22,3.34
32MT,52,5837,9.37,23,12.74
304THN,53,5936,0.0,0,0.0
NVCNVL,53,5936,0.0,33,0.03
NVCCMT8,53,5936,0.0,10,0.0
32THN,53,5936,0.25,0,0.0
NVCMT,53,5936,0.39,8,4.38
304NVL,53,5942,2.17,38,2.74
32NVL,53,5942,5.25,23,4.24
32MT,53,5950,0.0,26,0.12
304THN,54,6048,0.0,0,0.0
NVCNVL,54,6048,0.0,24,0.02
NVCCMT8,54,6048,0.38,3,0.0
32THN,54,6048,0.0,0,0.0
NVCMT,54,6048,2.93,17,0.82
304NVL,54,6054,0.01,36,0.76
32NVL,54,6054,11.82,32,6.08
32MT,54,6062,14.17,27,12.72
304THN,55,6160,0.0,0,0.0
NVCNVL,55,6160,3.36,24,2.1
NVCCMT8,55,6160,0.0,1,0.0
32THN,55,6160,0.21,0,0.0
NVCMT,55,6160,1.04,15,3.53
304NVL,55,6166,3.96,36,0.17
32NVL,55,6166,5.02,34,3.01
32MT,55,6174,0.28,25,4.72
