Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
30,304Nvl_L1_NS,304NVL_NS,0.009,0.009
30,304Nvl_L3_NS,NONE,0.007,0.0
30,NvcCmt8_L2_NS,NONE,0.011,0.0
30,NvcCmt8_L1_NS,NONE,0.008,0.0
30,304Nvl_L2_NS,304NVL_NS,0.008,0.008
35,32Nvl_L1_EW,32NVL_EW,0.007,0.007
35,32Nvl_L2_EW,32NVL_EW,0.008,0.008
35,32Nvl_L3_EW,NONE,0.006,0.0
40,304Nvl_L1_NS,NONE,0.007,0.0
40,32Nvl_L1_EW,32NVL_EW,0.007,0.007
40,32Nvl_L2_EW,32NVL_EW,0.008,0.008
40,32Mt_L1_NS,32MT_NS,0.006,0.006
40,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
40,32Nvl_L3_EW,NONE,0.006,0.0
40,32Mt_L2_NS,32MT_NS,0.006,0.006
40,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
45,32Nvl_L1_EW,32NVL_EW,0.007,0.007
45,32Nvl_L2_EW,32NVL_EW,0.008,0.008
45,NvcNvl_L2_NS,NONE,0.007,0.0
45,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
45,32Nvl_L3_EW,NONE,0.006,0.0
45,NvcNvl_L1_NS,NONE,0.009,0.0
45,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
50,32Nvl_L1_EW,32NVL_EW,0.007,0.002
50,32Nvl_L2_EW,32NVL_EW,0.008,0.008
50,32Nvl_L3_NS,NONE,0.017,0.0
50,32Nvl_L2_NS,32NVL_NS,0.016,0.016
50,NvcNvl_L3_NS,NONE,0.007,0.0
50,NvcNvl_L2_NS,NONE,0.007,0.0
50,32Mt_L1_NS,32MT_NS,0.006,0.006
50,32Mt_L1_EW,32MT_EW,0.007,0.002
50,NvcMt_L1_EW,NVCMT_EW,0.032,0.026
50,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
50,32Nvl_L3_EW,NONE,0.006,0.0
50,32Nvl_L1_NS,32NVL_NS,0.013,0.013
50,NvcNvl_L1_NS,NONE,0.009,0.0
50,32Mt_L2_NS,32MT_NS,0.006,0.006
50,NvcMt_L2_EW,NVCMT_EW,0.04,0.036
50,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,-0.015
55,32Nvl_L1_EW,32NVL_EW,0.007,0.002
55,32Nvl_L2_EW,32NVL_EW,0.008,0.004
55,32Nvl_L3_NS,NONE,0.017,0.0
55,32Nvl_L2_NS,32NVL_NS,0.016,0.016
55,32Mt_L1_NS,32MT_NS,0.006,0.006
55,32Mt_L1_EW,32MT_EW,0.007,0.002
55,NvcMt_L1_EW,NVCMT_EW,0.038,0.033
55,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
55,32Nvl_L3_EW,NONE,0.006,0.0
55,32Nvl_L1_NS,32NVL_NS,0.013,0.013
55,32Mt_L2_NS,32MT_NS,0.006,0.006
55,32Mt_L2_EW,32MT_EW,0.005,0.0
55,NvcMt_L2_EW,NVCMT_EW,0.048,0.044
55,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,-0.019
60,32Nvl_L3_NS,NONE,0.007,0.0
60,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,32Nvl_L3_NS,NONE,0.008,0.0
60,32Nvl_L2_NS,32NVL_NS,0.008,0.008
60,32Mt_L1_NS,32MT_NS,0.006,0.006
60,32Mt_L1_EW,NONE,0.007,0.0
60,32Mt_L1_EW,32MT_EW,0.007,0.007
60,NvcMt_L1_EW,NVCMT_EW,0.038,0.038
60,32Nvl_L2_NS,32NVL_NS,0.007,0.007
60,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,32Mt_L2_NS,32MT_NS,0.006,0.006
60,32Mt_L2_EW,32MT_EW,0.005,0.005
60,NvcMt_L2_EW,NVCMT_EW,0.048,0.048
60,NvcCmt8_L1_EW,NONE,0.006,0.0
65,32Nvl_L1_NS,32NVL_NS,0.014,0.014
65,32Nvl_L3_NS,NONE,0.008,0.0
65,32Nvl_L2_NS,32NVL_NS,0.008,0.008
65,32Mt_L1_NS,32MT_NS,0.006,0.006
65,32Mt_L1_EW,NONE,0.007,0.0
65,32Mt_L1_NS,NONE,0.01,0.0
65,32Nvl_L2_NS,32NVL_NS,0.007,0.007
65,32Nvl_L1_NS,32NVL_NS,0.007,0.007
65,32Mt_L2_NS,32MT_NS,0.006,0.006
65,32Mt_L2_NS,NONE,0.009,0.0
70,32Nvl_L1_NS,32NVL_NS,0.014,0.014
70,32Nvl_L1_EW,32NVL_EW,0.007,0.007
70,32Nvl_L2_EW,32NVL_EW,0.008,0.008
70,32Nvl_L3_NS,NONE,0.008,0.0
70,32Nvl_L2_NS,32NVL_NS,0.008,0.008
70,NvcMt_L2_NS,NONE,0.005,0.0
70,32Nvl_L2_NS,32NVL_NS,0.007,0.007
70,32Nvl_L3_EW,NONE,0.006,0.0
70,32Nvl_L1_NS,32NVL_NS,0.007,0.007
70,NvcMt_L1_NS,NONE,0.005,0.0
75,32Nvl_L1_NS,32NVL_NS,0.007,0.007
75,32Nvl_L3_NS,NONE,0.017,0.0
75,32Nvl_L2_NS,32NVL_NS,0.016,0.016
75,NvcNvl_L3_NS,NONE,0.007,0.0
75,NvcNvl_L2_NS,NONE,0.007,0.0
75,32Mt_L1_EW,32MT_EW,0.014,0.014
75,NvcMt_L2_NS,NONE,0.005,0.0
75,32Thn_L1_EW,32THN_EW,0.008,0.008
75,32Thn_L2_EW,32THN_EW,0.008,0.008
75,32Thn_L3_EW,NONE,0.008,0.0
75,32Nvl_L2_NS,32NVL_NS,0.007,0.007
75,32Nvl_L1_NS,32NVL_NS,0.013,0.013
75,NvcNvl_L1_NS,NONE,0.009,0.0
75,32Mt_L2_EW,32MT_EW,0.011,0.011
75,NvcMt_L1_NS,NONE,0.005,0.0
80,32Nvl_L1_NS,32NVL_NS,0.007,0.007
80,32Nvl_L3_NS,NONE,0.017,0.0
80,32Nvl_L2_NS,32NVL_NS,0.016,0.016
80,32Mt_L1_EW,NONE,0.007,0.0
80,32Mt_L1_NS,NONE,0.01,0.0
80,NvcMt_L2_NS,NONE,0.005,0.0
80,NvcMt_L1_EW,NVCMT_EW,0.038,0.038
80,32Thn_L1_EW,NONE,0.01,0.0
80,32Nvl_L2_NS,32NVL_NS,0.007,0.007
