Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.23,3,1.0
NVCMT,1,112,0.23,1,0.0
NVCMT,1,112,0.23,1,0.0
NVCMT,1,112,0.23,1,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.13,0,0.0
NVCNVL,1,112,0.13,1,7.0
NVCNVL,1,112,0.13,0,0.0
NVCNVL,1,112,0.13,0,0.0
32NVL,1,112,0.38,0,0.0
32NVL,1,112,0.38,0,0.0
32NVL,1,112,0.38,0,0.0
32NVL,1,112,0.38,1,0.0
32MT,1,112,0.0,0,0.0
32MT,1,112,0.0,0,0.0
32MT,1,112,0.0,1,5.5
304NVL,1,112,0.14,0,0.0
304NVL,1,112,0.14,0,0.0
304NVL,1,112,0.14,0,0.0
NVCCMT8,1,112,0.0,1,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.48,6,0.17
NVCMT,2,224,0.48,6,1.0
NVCMT,2,224,0.48,5,0.0
NVCMT,2,224,0.48,5,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,0.0,7,0.0
NVCNVL,2,224,0.0,8,0.0
NVCNVL,2,224,0.0,7,0.0
NVCNVL,2,224,0.0,7,0.0
32NVL,2,224,0.72,7,0.0
32NVL,2,224,0.72,7,3.36
32NVL,2,224,0.72,4,7.25
32NVL,2,224,0.72,3,0.0
32MT,2,224,0.17,4,0.0
32MT,2,224,0.17,5,0.0
32MT,2,224,0.17,2,4.0
304NVL,2,224,0.15,2,0.0
304NVL,2,224,0.15,5,0.3
304NVL,2,224,0.15,3,2.67
NVCCMT8,2,224,0.06,1,1.0
NVCCMT8,2,224,0.06,0,0.0
NVCCMT8,2,224,0.06,0,0.0
NVCCMT8,2,224,0.06,0,0.0
32THN,2,224,0.24,0,0.0
32THN,2,224,0.24,0,0.0
NVCMT,3,336,0.26,7,0.21
NVCMT,3,336,0.26,6,6.5
NVCMT,3,336,0.26,4,0.0
NVCMT,3,336,0.26,6,0.75
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.0,7,0.0
NVCNVL,3,336,0.0,6,0.0
