Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
25,32Nvl_L3_NS,NONE,0.008,0.0
25,32Nvl_L2_NS,32NVL_NS,0.008,0.008
25,32Nvl_L1_NS,32NVL_NS,0.007,0.007
35,304Nvl_L1_NS,304NVL_NS,0.009,0.004
35,304Nvl_L3_NS,NONE,0.007,0.0
35,32Nvl_L1_NS,32NVL_NS,0.007,0.001
35,304Nvl_L2_NS,304NVL_NS,0.008,0.008
40,32Nvl_L3_NS,NONE,0.008,0.0
40,32Nvl_L2_NS,32NVL_NS,0.008,0.008
40,32Nvl_L1_NS,32NVL_NS,0.007,0.007
45,304Nvl_L1_NS,304NVL_NS,0.009,0.009
45,304Nvl_L3_NS,NONE,0.007,0.0
45,304Nvl_L1_EW,304NVL_EW,0.008,0.008
45,32Mt_L1_NS,NONE,0.01,0.0
45,304Nvl_L2_NS,304NVL_NS,0.008,0.008
45,32Mt_L2_NS,NONE,0.009,0.0
50,304Nvl_L1_EW,304NVL_EW,0.008,0.008
55,304Nvl_L1_NS,NONE,0.007,0.0
55,32Mt_L1_NS,NONE,0.01,0.0
60,304Nvl_L1_EW,304NVL_EW,0.008,0.008
60,304Nvl_L2_EW,304NVL_EW,0.007,0.007
60,304Nvl_L1_NS,NONE,0.007,0.0
60,304Nvl_L3_NS,NONE,0.008,0.0
60,32Nvl_L3_NS,NONE,0.008,0.0
60,32Nvl_L2_NS,32NVL_NS,0.008,0.008
60,NvcNvl_L3_NS,NONE,0.007,0.0
60,NvcNvl_L2_NS,NONE,0.007,0.0
60,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
60,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
60,304Nvl_L3_EW,NONE,0.006,0.0
60,304Nvl_L2_NS,NONE,0.007,0.0
60,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,NvcNvl_L1_NS,NONE,0.009,0.0
60,NvcNvl_L3_EW,NONE,0.009,0.0
65,32Nvl_L3_NS,NONE,0.008,0.0
65,32Nvl_L2_NS,32NVL_NS,0.008,0.008
65,32Nvl_L1_NS,32NVL_NS,0.007,0.007
70,304Nvl_L1_NS,NONE,0.007,0.0
70,32Nvl_L3_NS,NONE,0.008,0.0
70,32Nvl_L2_NS,32NVL_NS,0.008,0.008
70,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
70,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
70,32Nvl_L1_NS,32NVL_NS,0.007,0.007
70,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
75,32Nvl_L3_NS,NONE,0.008,0.0
75,32Nvl_L2_NS,32NVL_NS,0.008,0.008
75,32Mt_L1_NS,NONE,0.049,0.0
75,32Nvl_L1_NS,32NVL_NS,0.007,0.007
75,32Mt_L2_NS,NONE,0.043,0.0
80,32Nvl_L3_NS,NONE,0.007,0.0
80,32Nvl_L1_NS,32NVL_NS,0.007,0.007
80,32Nvl_L3_NS,NONE,0.008,0.0
80,32Nvl_L2_NS,32NVL_NS,0.008,0.008
80,32Mt_L1_EW,NONE,0.036,0.0
80,32Nvl_L2_NS,32NVL_NS,0.007,0.007
80,32Nvl_L1_NS,32NVL_NS,0.007,0.007
85,32Nvl_L1_NS,32NVL_NS,0.007,0.007
85,32Nvl_L3_NS,NONE,0.008,0.0
85,32Nvl_L2_NS,32NVL_NS,0.008,0.008
85,32Mt_L1_EW,32MT_EW,0.007,0.007
85,32Nvl_L2_NS,32NVL_NS,0.007,0.007
85,32Nvl_L1_NS,32NVL_NS,0.007,0.007
85,32Mt_L2_EW,32MT_EW,0.005,0.005
90,32Nvl_L1_NS,32NVL_NS,0.007,0.007
90,32Nvl_L3_NS,NONE,0.008,0.0
90,32Nvl_L2_NS,32NVL_NS,0.008,0.008
90,NvcCmt8_L2_EW,NONE,0.007,0.0
90,32Nvl_L2_NS,32NVL_NS,0.007,0.007
90,32Nvl_L1_NS,32NVL_NS,0.007,0.007
90,NvcCmt8_L1_EW,NONE,0.006,0.0
95,32Nvl_L3_NS,NONE,0.007,0.0
95,32Nvl_L1_NS,32NVL_NS,0.014,0.014
95,32Nvl_L3_NS,NONE,0.008,0.0
95,32Nvl_L2_NS,32NVL_NS,0.008,0.008
95,32Mt_L1_NS,NONE,0.01,0.0
95,32Nvl_L2_NS,32NVL_NS,0.013,0.013
95,32Nvl_L1_NS,32NVL_NS,0.007,0.007
95,32Mt_L2_NS,NONE,0.009,0.0
100,32Nvl_L3_NS,NONE,0.007,0.0
100,32Nvl_L1_NS,32NVL_NS,0.014,0.014
100,32Nvl_L3_NS,NONE,0.017,0.0
100,32Nvl_L2_NS,32NVL_NS,0.016,0.016
100,32Nvl_L2_NS,32NVL_NS,0.013,0.013
100,32Nvl_L1_NS,32NVL_NS,0.013,0.013
105,304Nvl_L1_NS,304NVL_NS,0.009,-0.001
105,304Nvl_L3_NS,NONE,0.007,0.0
105,32Nvl_L3_NS,NONE,0.007,0.0
105,32Nvl_L1_NS,32NVL_NS,0.014,0.008
