Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,3.18,7,0.36
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,15,0.07
32NVL,1,112,4.7,4,0.0
32MT,1,112,0.0,7,0.57
304NVL,1,112,1.86,8,0.31
NVCCMT8,1,112,0.77,6,1.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,2.3,22,3.39
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,6.05,28,4.25
32NVL,2,224,16.43,11,15.59
32MT,2,224,2.52,23,2.48
NVCCMT8,2,224,0.0,3,0.0
32THN,2,224,0.41,0,0.0
304NVL,2,224,7.32,17,14.26
NVCMT,3,336,3.07,19,0.82
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.36,41,0.3
32NVL,3,336,19.11,66,9.51
32MT,3,336,3.25,33,2.45
NVCCMT8,3,336,0.0,6,0.0
32THN,3,336,0.0,0,0.0
304NVL,3,336,9.78,44,1.11
NVCMT,4,448,1.75,26,0.58
304THN,4,448,0.0,0,0.0
NVCNVL,4,448,5.86,43,2.94
NVCCMT8,4,448,0.64,10,0.4
32THN,4,448,0.19,0,0.0
32NVL,4,448,41.14,26,3.4
32MT,4,448,8.45,56,5.3
304NVL,4,449,11.84,61,7.92
NVCMT,5,560,2.86,18,1.81
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,0.41,62,0.19
NVCCMT8,5,560,0.0,8,0.0
32THN,5,560,0.72,0,0.0
32NVL,5,560,71.52,78,23.25
32MT,5,561,0.73,39,0.56
304NVL,5,561,6.16,78,1.54
NVCMT,6,672,5.96,32,1.36
304THN,6,672,0.16,0,0.0
NVCNVL,6,672,0.54,46,0.15
NVCCMT8,6,672,0.45,11,0.09
32THN,6,672,0.0,0,0.0
32NVL,6,673,34.92,52,12.42
32MT,6,673,27.59,50,9.82
304NVL,6,673,7.23,83,1.13
NVCMT,7,784,2.95,27,0.85
304THN,7,784,0.5,0,0.0
NVCNVL,7,784,0.93,56,0.08
NVCCMT8,7,784,0.43,4,0.63
32THN,7,784,0.32,0,0.0
32NVL,7,785,36.45,54,17.37
304NVL,7,785,3.6,89,1.37
32MT,7,785,10.23,70,11.55
NVCMT,8,896,4.93,32,1.14
304THN,8,896,0.0,0,0.0
NVCNVL,8,896,0.36,60,0.09
NVCCMT8,8,896,0.0,6,0.0
32THN,8,896,0.03,0,0.0
