Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.71,6,1.83
NVCMT,1,112,0.71,2,0.0
NVCMT,1,112,0.71,2,0.0
NVCMT,1,112,0.71,2,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,3,0.0
NVCNVL,1,112,0.0,3,0.0
NVCNVL,1,112,0.0,3,0.0
NVCNVL,1,112,0.0,2,0.0
32NVL,1,112,0.24,2,0.0
32NVL,1,112,0.24,2,0.0
32NVL,1,112,0.24,2,0.0
32NVL,1,112,0.24,1,0.0
32MT,1,112,0.0,0,0.0
32MT,1,112,0.0,2,0.0
32MT,1,112,0.0,2,0.75
304NVL,1,112,0.34,0,0.0
304NVL,1,112,0.34,0,0.0
304NVL,1,112,0.34,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
NVCCMT8,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.06,4,0.13
NVCMT,2,224,0.06,3,4.83
NVCMT,2,224,0.06,2,0.0
NVCMT,2,224,0.06,2,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,0.66,5,0.0
NVCNVL,2,224,0.66,7,8.5
NVCNVL,2,224,0.66,4,0.0
NVCNVL,2,224,0.66,4,0.0
32NVL,2,224,1.1,4,0.0
32NVL,2,224,1.1,5,0.0
32NVL,2,224,1.1,5,3.9
32NVL,2,224,1.1,5,0.0
32MT,2,224,0.95,8,0.0
32MT,2,224,0.95,10,0.0
32MT,2,224,0.95,5,16.9
304NVL,2,224,0.15,4,0.0
304NVL,2,224,0.15,10,0.0
304NVL,2,224,0.15,6,3.67
NVCCMT8,2,224,0.0,0,0.0
NVCCMT8,2,224,0.0,0,0.0
NVCCMT8,2,224,0.0,1,0.0
NVCCMT8,2,224,0.0,1,0.0
32THN,2,224,0.0,0,0.0
32THN,2,224,0.0,0,0.0
NVCMT,3,336,0.18,3,1.17
NVCMT,3,336,0.18,4,0.0
NVCMT,3,336,0.18,3,0.0
NVCMT,3,336,0.18,3,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,0.7,6,0.0
NVCNVL,3,336,0.7,9,6.89
NVCNVL,3,336,0.7,8,0.0
NVCNVL,3,336,0.7,7,0.0
32NVL,3,336,5.0,16,2.13
32NVL,3,336,5.0,10,0.1
32NVL,3,336,5.0,11,5.36
32NVL,3,336,5.0,11,3.95
304NVL,3,336,0.19,7,0.0
304NVL,3,336,0.19,10,0.0
304NVL,3,336,0.19,7,0.0
NVCCMT8,3,336,0.0,0,0.0
NVCCMT8,3,336,0.0,0,0.0
NVCCMT8,3,336,0.0,2,0.0
NVCCMT8,3,336,0.0,2,0.0
32THN,3,336,0.05,0,0.0
32THN,3,336,0.05,0,0.0
32MT,3,336,0.0,9,0.0
32MT,3,336,0.0,11,0.0
32MT,3,336,0.0,6,0.58
NVCMT,4,448,0.2,5,0.7
NVCMT,4,448,0.2,4,0.0
NVCMT,4,448,0.2,6,0.0
NVCMT,4,448,0.2,5,0.0
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
304THN,4,448,0.0,0,0.0
NVCNVL,4,448,0.13,14,0.0
NVCNVL,4,448,0.13,14,0.46
NVCNVL,4,448,0.13,16,0.0
NVCNVL,4,448,0.13,13,0.0
32NVL,4,448,1.74,21,5.69
32NVL,4,448,1.74,19,2.18
32NVL,4,448,1.74,18,16.33
32NVL,4,448,1.74,11,8.68
304NVL,4,448,0.51,9,0.0
304NVL,4,448,0.51,16,0.0
304NVL,4,448,0.51,9,0.06
NVCCMT8,4,448,0.0,1,0.0
NVCCMT8,4,448,0.0,1,0.0
NVCCMT8,4,448,0.0,1,0.0
NVCCMT8,4,448,0.0,1,0.0
32THN,4,448,0.0,0,0.0
32THN,4,448,0.0,0,0.0
32MT,4,449,0.29,14,0.0
32MT,4,449,0.29,8,0.0
32MT,4,449,0.29,11,0.0
NVCMT,5,560,0.67,10,0.2
NVCMT,5,560,0.67,9,0.06
NVCMT,5,560,0.67,6,0.0
NVCMT,5,560,0.67,6,0.0
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,0.98,11,0.0
NVCNVL,5,560,0.98,10,8.35
NVCNVL,5,560,0.98,8,0.0
