Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
25,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
25,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
30,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
30,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
35,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
35,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
40,32Nvl_L3_NS,NONE,0.042,0.0
40,32Nvl_L2_NS,32NVL_NS,0.039,0.039
40,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
40,32Nvl_L1_NS,32NVL_NS,0.034,0.034
40,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
45,32Nvl_L3_NS,NONE,0.042,0.0
45,32Nvl_L2_NS,32NVL_NS,0.039,0.039
45,32Nvl_L1_NS,32NVL_NS,0.034,0.034
50,32Nvl_L3_NS,NONE,0.008,0.0
50,32Nvl_L2_NS,32NVL_NS,0.008,0.008
50,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,32Nvl_L3_NS,NONE,0.008,0.0
60,32Nvl_L2_NS,32NVL_NS,0.008,0.008
60,32Nvl_L1_NS,32NVL_NS,0.013,0.013
65,32Nvl_L3_NS,NONE,0.008,0.0
65,32Nvl_L2_NS,32NVL_NS,0.008,0.008
65,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.003
65,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
65,32Mt_L1_EW,32MT_EW,0.007,0.007
65,NvcMt_L1_EW,NVCMT_EW,0.006,0.001
65,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
65,32Nvl_L1_NS,32NVL_NS,0.013,0.013
65,NvcNvl_L3_EW,NONE,0.009,0.0
65,NvcMt_L2_EW,NVCMT_EW,0.008,0.002
65,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
70,32Nvl_L3_NS,NONE,0.008,0.0
70,32Nvl_L2_NS,32NVL_NS,0.008,0.008
70,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
70,32Nvl_L1_NS,32NVL_NS,0.013,0.013
70,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
75,32Nvl_L3_NS,NONE,0.008,0.0
75,32Nvl_L2_NS,32NVL_NS,0.008,0.008
75,NvcMt_L1_NS,NVCMT_NS,0.007,0.007
75,32Nvl_L1_NS,32NVL_NS,0.007,0.007
75,NvcMt_L2_NS,NVCMT_NS,0.005,0.005
80,32Nvl_L3_NS,NONE,0.017,0.0
80,32Nvl_L2_NS,32NVL_NS,0.016,0.016
80,NvcMt_L1_NS,NVCMT_NS,0.014,0.014
80,32Nvl_L1_NS,32NVL_NS,0.013,0.013
80,NvcMt_L2_NS,NVCMT_NS,0.011,0.011
85,304Nvl_L1_EW,304NVL_EW,0.008,0.008
85,304Nvl_L2_EW,304NVL_EW,0.007,0.007
85,32Nvl_L3_NS,NONE,0.017,0.0
85,32Nvl_L2_NS,32NVL_NS,0.016,0.016
85,32Mt_L1_NS,NONE,0.01,0.0
85,NvcMt_L2_NS,NONE,0.005,0.0
85,NvcMt_L1_NS,NVCMT_NS,0.014,0.014
85,304Nvl_L3_EW,NONE,0.006,0.0
85,32Nvl_L1_NS,32NVL_NS,0.013,0.013
85,32Mt_L2_NS,NONE,0.009,0.0
85,NvcMt_L1_NS,NONE,0.005,0.0
85,NvcMt_L2_NS,NVCMT_NS,0.011,0.011
90,32Nvl_L3_NS,NONE,0.017,0.0
90,32Nvl_L2_NS,32NVL_NS,0.016,0.016
90,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
90,NvcMt_L1_NS,NVCMT_NS,0.014,0.014
90,32Nvl_L1_NS,32NVL_NS,0.013,0.013
90,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
90,NvcMt_L2_NS,NVCMT_NS,0.011,0.011
95,304Nvl_L1_NS,NONE,0.007,0.0
95,32Nvl_L3_NS,NONE,0.025,0.0
95,32Nvl_L2_NS,32NVL_NS,0.024,0.024
95,32Mt_L1_EW,32MT_EW,0.007,0.007
95,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
95,NvcMt_L1_NS,NVCMT_NS,0.014,0.014
95,32Nvl_L1_NS,32NVL_NS,0.02,0.02
95,32Mt_L2_EW,32MT_EW,0.005,0.005
95,NvcMt_L2_EW,NVCMT_EW,0.008,0.008
95,NvcMt_L2_NS,NVCMT_NS,0.011,0.011
100,32Nvl_L3_NS,NONE,0.025,0.0
100,32Nvl_L2_NS,32NVL_NS,0.024,0.024
100,NvcMt_L1_NS,NVCMT_NS,0.014,0.014
100,32Nvl_L1_NS,32NVL_NS,0.02,0.02
100,NvcMt_L2_NS,NVCMT_NS,0.011,0.011
105,32Nvl_L3_NS,NONE,0.025,0.0
105,32Nvl_L2_NS,32NVL_NS,0.024,0.024
105,NvcMt_L1_NS,NVCMT_NS,0.014,0.014
105,32Nvl_L1_NS,32NVL_NS,0.02,0.02
105,NvcMt_L2_NS,NVCMT_NS,0.011,0.011
110,32Nvl_L3_NS,NONE,0.025,0.0
110,32Nvl_L2_NS,32NVL_NS,0.024,0.024
110,32Mt_L1_EW,NONE,0.007,0.0
110,32Mt_L1_NS,NONE,0.01,0.0
110,NvcMt_L1_NS,NVCMT_NS,0.014,0.014
110,32Nvl_L1_NS,32NVL_NS,0.02,0.02
110,32Mt_L2_NS,NONE,0.009,0.0
110,NvcMt_L2_NS,NVCMT_NS,0.011,0.011
115,32Nvl_L3_NS,NONE,0.007,0.0
115,32Nvl_L1_NS,32NVL_NS,0.007,0.007
115,32Mt_L1_EW,32MT_EW,0.007,0.007
115,32Nvl_L2_NS,32NVL_NS,0.007,0.007
120,32Mt_L1_EW,NONE,0.007,0.0
120,32Mt_L1_EW,32MT_EW,0.007,0.007
120,32Mt_L1_NS,NONE,0.049,0.0
120,32Mt_L2_NS,NONE,0.043,0.0
125,32Nvl_L1_NS,32NVL_NS,0.007,0.007
125,32Nvl_L3_NS,NONE,0.008,0.0
125,32Nvl_L2_NS,32NVL_NS,0.008,0.008
125,32Mt_L1_EW,32MT_EW,0.007,0.007
