Time_Seconds,Lane_ID,Phase_ID,Density_Phi,Pressure_W
35,32Mt_L1_NS,32MT_NS,0.006,0.006
35,32Mt_L2_NS,32MT_NS,0.006,0.006
40,32Nvl_L3_NS,NONE,0.008,0.0
40,32Nvl_L2_NS,32NVL_NS,0.008,0.008
40,32Mt_L1_EW,32MT_EW,0.007,0.007
40,32Nvl_L1_NS,32NVL_NS,0.007,0.007
45,32Nvl_L1_EW,32NVL_EW,0.007,0.002
45,32Mt_L1_EW,32MT_EW,0.007,0.007
50,304Nvl_L1_NS,304NVL_NS,0.009,0.009
50,304Nvl_L3_NS,NONE,0.007,0.0
50,32Mt_L1_EW,32MT_EW,0.007,0.007
50,304Nvl_L2_NS,304NVL_NS,0.008,0.008
50,32Mt_L2_EW,32MT_EW,0.005,0.005
55,304Nvl_L1_NS,304NVL_NS,0.009,0.009
55,304Nvl_L3_NS,NONE,0.007,0.0
55,32Nvl_L3_NS,NONE,0.008,0.0
55,32Nvl_L2_NS,32NVL_NS,0.008,0.003
55,32Mt_L1_EW,32MT_EW,0.007,0.007
55,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
55,304Nvl_L2_NS,304NVL_NS,0.008,0.002
55,32Nvl_L1_NS,32NVL_NS,0.007,0.0
55,32Mt_L2_EW,32MT_EW,0.005,0.005
55,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
60,32Nvl_L3_NS,NONE,0.008,0.0
60,32Nvl_L2_NS,32NVL_NS,0.008,0.008
60,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
60,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
60,32Nvl_L1_NS,32NVL_NS,0.007,0.007
60,NvcNvl_L3_EW,NONE,0.009,0.0
65,304Nvl_L1_NS,NONE,0.007,0.0
65,32Nvl_L3_NS,NONE,0.008,0.0
65,32Nvl_L2_NS,32NVL_NS,0.008,0.008
65,32Nvl_L1_NS,32NVL_NS,0.007,0.007
70,32Nvl_L3_NS,NONE,0.008,0.0
70,32Nvl_L2_NS,32NVL_NS,0.008,0.008
70,32Nvl_L1_NS,32NVL_NS,0.007,0.007
75,32Nvl_L3_NS,NONE,0.008,0.0
75,32Nvl_L2_NS,32NVL_NS,0.008,0.008
75,32Mt_L1_EW,32MT_EW,0.007,0.007
75,32Nvl_L1_NS,32NVL_NS,0.007,0.007
75,32Mt_L2_EW,32MT_EW,0.005,0.005
75,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
80,32Nvl_L3_NS,NONE,0.008,0.0
80,32Nvl_L2_NS,32NVL_NS,0.008,0.008
80,NvcCmt8_L2_EW,NVCCMT8_EW,0.005,0.005
80,32Nvl_L1_NS,32NVL_NS,0.007,0.007
80,NvcCmt8_L1_EW,NVCCMT8_EW,0.008,0.008
85,32Nvl_L3_NS,NONE,0.008,0.0
85,32Nvl_L2_NS,32NVL_NS,0.008,0.008
85,NvcNvl_L1_EW,NVCNVL_EW,0.007,0.007
85,NvcNvl_L2_EW,NVCNVL_EW,0.008,0.008
85,32Mt_L1_NS,32MT_NS,0.006,0.006
85,NvcMt_L2_NS,NONE,0.026,0.0
85,32Nvl_L1_NS,32NVL_NS,0.007,0.007
85,NvcNvl_L3_EW,NONE,0.009,0.0
85,NvcMt_L1_NS,NONE,0.027,0.0
90,32Nvl_L3_NS,NONE,0.007,0.0
90,32Nvl_L1_NS,32NVL_NS,0.007,0.007
90,32Nvl_L3_NS,NONE,0.008,0.0
90,32Nvl_L2_NS,32NVL_NS,0.008,0.008
90,NvcNvl_L3_NS,NONE,0.007,0.0
90,NvcNvl_L2_NS,NONE,0.007,0.0
90,32Mt_L1_NS,NONE,0.01,0.0
90,32Nvl_L2_NS,32NVL_NS,0.007,0.007
90,32Nvl_L1_NS,32NVL_NS,0.007,0.007
90,NvcNvl_L1_NS,NONE,0.009,0.0
90,32Mt_L2_NS,NONE,0.009,0.0
95,32Nvl_L1_NS,32NVL_NS,0.007,0.007
95,32Nvl_L3_NS,NONE,0.008,0.0
95,32Nvl_L2_NS,32NVL_NS,0.008,0.008
95,NvcNvl_L1_EW,NONE,0.011,0.0
95,NvcNvl_L2_EW,NONE,0.008,0.0
95,NvcMt_L2_NS,NONE,0.005,0.0
95,32Thn_L1_EW,NONE,0.01,0.0
95,32Thn_L2_EW,NONE,0.01,0.0
95,32Thn_L3_EW,NONE,0.007,0.0
95,32Nvl_L2_NS,32NVL_NS,0.007,0.007
95,32Nvl_L1_NS,32NVL_NS,0.007,0.007
95,NvcMt_L1_NS,NONE,0.005,0.0
100,32Nvl_L1_NS,32NVL_NS,0.007,0.007
100,32Nvl_L3_NS,NONE,0.008,0.0
100,32Nvl_L2_NS,32NVL_NS,0.008,0.008
100,32Mt_L1_NS,NONE,0.01,0.0
100,32Thn_L1_EW,32THN_EW,0.008,0.008
100,32Nvl_L2_NS,32NVL_NS,0.007,0.007
100,32Nvl_L1_NS,32NVL_NS,0.007,0.007
105,32Nvl_L1_NS,32NVL_NS,0.007,0.007
105,32Nvl_L3_NS,NONE,0.008,0.0
105,32Nvl_L2_NS,32NVL_NS,0.008,0.008
105,32Nvl_L2_NS,32NVL_NS,0.007,0.007
105,32Nvl_L1_NS,32NVL_NS,0.007,0.007
110,32Nvl_L1_NS,32NVL_NS,0.007,0.007
110,32Nvl_L3_NS,NONE,0.008,0.0
110,32Nvl_L2_NS,32NVL_NS,0.008,0.008
110,32Nvl_L2_NS,32NVL_NS,0.007,0.007
110,32Nvl_L1_NS,32NVL_NS,0.007,0.007
115,NvcNvl_L3_NS,NONE,0.007,0.0
115,NvcNvl_L2_NS,NONE,0.007,0.0
115,NvcMt_L2_NS,NONE,0.005,0.0
115,NvcNvl_L1_NS,NONE,0.009,0.0
115,NvcMt_L1_NS,NONE,0.005,0.0
125,32Nvl_L3_NS,NONE,0.042,0.0
125,32Nvl_L2_NS,32NVL_NS,0.039,0.039
125,NvcNvl_L3_NS,NONE,0.007,0.0
125,NvcNvl_L2_NS,NONE,0.007,0.0
125,32Nvl_L1_NS,32NVL_NS,0.047,0.047
125,NvcNvl_L1_NS,NONE,0.009,0.0
130,32Nvl_L1_NS,32NVL_NS,0.007,0.007
135,304Nvl_L1_EW,304NVL_EW,0.008,0.008
135,304Nvl_L2_EW,304NVL_EW,0.007,0.007
135,32Thn_L1_EW,32THN_EW,0.008,0.008
135,32Thn_L2_EW,32THN_EW,0.008,0.008
135,32Thn_L3_EW,NONE,0.008,0.0
135,304Nvl_L3_EW,NONE,0.006,0.0
140,304Nvl_L1_EW,304NVL_EW,0.008,0.008
140,304Nvl_L2_EW,304NVL_EW,0.007,0.007
140,32Nvl_L3_NS,NONE,0.008,0.0
140,32Nvl_L2_NS,32NVL_NS,0.008,0.008
140,32Thn_L1_EW,32THN_EW,0.008,0.008
140,32Thn_L2_EW,32THN_EW,0.008,0.008
140,32Thn_L3_EW,NONE,0.008,0.0
140,304Nvl_L3_EW,NONE,0.006,0.0
140,32Nvl_L1_NS,32NVL_NS,0.04,0.04
145,304Nvl_L1_EW,304NVL_EW,0.008,0.008
145,304Nvl_L2_EW,304NVL_EW,0.007,0.007
145,32Nvl_L3_NS,NONE,0.1,0.0
145,32Nvl_L2_NS,32NVL_NS,0.095,0.095
145,NvcNvl_L3_NS,NONE,0.007,0.0
145,NvcNvl_L2_NS,NONE,0.007,0.0
145,32Mt_L1_NS,NONE,0.01,0.0
145,32Thn_L1_EW,32THN_EW,0.008,0.008
145,32Thn_L2_EW,32THN_EW,0.008,0.008
145,32Thn_L3_EW,NONE,0.008,0.0
145,304Nvl_L3_EW,NONE,0.006,0.0
145,32Nvl_L1_NS,32NVL_NS,0.081,0.081
145,NvcNvl_L1_NS,NONE,0.009,0.0
145,32Mt_L2_NS,NONE,0.009,0.0
150,304Nvl_L1_EW,304NVL_EW,0.008,0.008
150,304Nvl_L2_EW,304NVL_EW,0.007,0.007
150,32Nvl_L3_NS,NONE,0.1,0.0
150,32Nvl_L2_NS,32NVL_NS,0.095,0.095
150,NvcNvl_L1_EW,NONE,0.021,0.0
150,NvcNvl_L2_EW,NONE,0.015,0.0
150,32Mt_L1_NS,32MT_NS,0.006,0.006
150,NvcMt_L2_NS,NONE,0.005,0.0
150,NvcMt_L2_EW,NVCMT_EW,0.003,0.003
150,32Thn_L1_EW,NONE,0.01,0.0
150,304Nvl_L3_EW,NONE,0.006,0.0
150,32Nvl_L1_NS,32NVL_NS,0.081,0.081
150,NvcNvl_L3_EW,NONE,0.006,0.0
150,NvcMt_L1_NS,NONE,0.005,0.0
150,NvcMt_L1_EW,NVCMT_EW,0.006,0.006
155,304Nvl_L1_EW,304NVL_EW,0.008,0.008
155,304Nvl_L2_EW,304NVL_EW,0.007,0.007
