Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.77,3,0.67
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.98,5,3.9
32NVL,1,112,3.07,1,0.0
32MT,1,112,0.0,5,1.4
304NVL,1,112,1.59,2,0.0
NVCCMT8,1,112,0.0,3,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.34,11,0.05
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,1.54,12,2.96
32NVL,2,224,5.7,8,10.38
32MT,2,224,1.69,19,3.13
304NVL,2,224,2.71,10,7.15
NVCCMT8,2,224,0.0,10,0.0
32THN,2,224,0.0,0,0.0
NVCMT,3,336,0.68,10,0.3
304THN,3,336,0.21,0,0.0
NVCNVL,3,336,2.88,22,2.89
32NVL,3,336,12.2,17,7.5
32MT,3,336,0.35,18,0.03
NVCCMT8,3,336,0.0,5,0.0
32THN,3,336,0.0,0,0.0
304NVL,3,336,5.99,19,9.5
NVCMT,4,448,2.7,6,3.42
304THN,4,448,0.24,0,0.0
NVCNVL,4,448,0.0,13,0.0
32MT,4,448,5.41,24,7.06
NVCCMT8,4,448,0.0,2,0.0
32THN,4,448,0.09,0,0.0
32NVL,4,448,8.62,27,12.59
304NVL,4,448,2.63,34,0.06
NVCMT,5,560,0.61,18,1.81
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,2.59,31,1.02
NVCCMT8,5,560,0.63,3,0.83
32THN,5,560,1.24,0,0.0
32NVL,5,560,12.54,22,13.45
32MT,5,560,0.41,19,0.13
304NVL,5,561,1.8,23,3.28
NVCMT,6,672,1.95,6,0.33
304THN,6,672,0.0,0,0.0
NVCNVL,6,672,0.36,23,0.2
NVCCMT8,6,672,0.0,2,0.0
32THN,6,672,0.01,1,47.5
32NVL,6,673,8.04,20,9.05
32MT,6,673,2.25,34,1.28
304NVL,6,673,1.0,26,1.67
NVCMT,7,784,4.64,12,1.71
304THN,7,784,0.0,0,0.0
NVCNVL,7,784,1.36,15,1.07
NVCCMT8,7,784,0.3,4,0.0
32THN,7,784,0.0,0,0.0
32NVL,7,785,11.2,34,8.15
304NVL,7,785,2.36,36,0.06
32MT,7,785,5.07,33,4.23
NVCMT,8,896,0.82,13,5.19
304THN,8,896,0.27,0,0.0
NVCNVL,8,896,2.2,21,1.95
NVCCMT8,8,896,0.5,5,0.7
32THN,8,896,0.17,0,0.0
32NVL,8,897,7.2,22,6.66
304NVL,8,897,1.35,39,0.36
32MT,8,898,0.89,29,0.24
NVCMT,9,1008,3.52,8,0.81
304THN,9,1008,0.0,0,0.0
NVCNVL,9,1008,0.41,22,0.02
NVCCMT8,9,1008,0.07,2,0.0
32THN,9,1008,0.01,0,0.0
304NVL,9,1009,4.83,42,1.08
32NVL,9,1009,17.51,24,2.63
32MT,9,1010,2.28,28,2.3
NVCMT,10,1120,0.89,16,2.28
304THN,10,1120,0.0,0,0.0
NVCNVL,10,1120,0.0,17,0.06
NVCCMT8,10,1120,0.0,5,0.0
32THN,10,1120,0.53,0,0.0
304NVL,10,1121,1.17,30,4.55
32NVL,10,1122,7.98,30,15.45
32MT,10,1122,4.23,30,3.03
NVCMT,11,1232,0.48,12,0.29
304THN,11,1232,0.24,0,0.0
NVCNVL,11,1232,3.36,24,3.25
NVCCMT8,11,1232,0.57,6,1.0
32THN,11,1232,0.33,0,0.0
304NVL,11,1233,3.15,43,0.49
32NVL,11,1234,8.14,31,6.9
32MT,11,1234,0.41,26,0.12
NVCMT,12,1344,1.04,12,0.38
304THN,12,1344,0.0,0,0.0
NVCNVL,12,1344,0.0,36,0.03
NVCCMT8,12,1344,0.36,4,0.5
32THN,12,1344,0.0,0,0.0
304NVL,12,1345,2.36,36,2.44
32NVL,12,1346,18.99,33,11.53
32MT,12,1346,1.26,16,2.5
NVCMT,13,1456,1.73,16,0.59
304THN,13,1456,0.0,0,0.0
NVCNVL,13,1456,5.39,25,4.24
NVCCMT8,13,1456,0.0,4,0.0
32THN,13,1456,0.0,0,0.0
304NVL,13,1457,3.32,36,2.01
32MT,13,1458,2.58,31,2.15
32NVL,13,1459,21.64,22,3.18
NVCMT,14,1568,2.55,10,0.6
304THN,14,1568,0.0,0,0.0
NVCNVL,14,1568,0.55,35,0.11
NVCCMT8,14,1568,0.34,2,0.25
32THN,14,1568,0.0,0,0.0
304NVL,14,1569,0.78,24,4.52
32NVL,14,1571,10.54,38,16.96
32MT,14,1571,1.07,29,0.78
NVCMT,15,1680,3.23,12,4.42
304THN,15,1680,0.0,0,0.0
NVCNVL,15,1680,3.8,32,2.52
