Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,0.0,2,0.0
NVCMT,1,112,0.0,1,0.0
NVCMT,1,112,0.0,2,0.0
NVCMT,1,112,0.0,1,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,0.0,3,0.0
NVCNVL,1,112,0.0,4,0.0
NVCNVL,1,112,0.0,3,0.0
NVCNVL,1,112,0.0,3,0.0
32NVL,1,112,0.17,1,0.0
32NVL,1,112,0.17,1,0.0
32NVL,1,112,0.17,1,0.0
32NVL,1,112,0.17,1,0.0
32MT,1,112,0.0,1,0.0
32MT,1,112,0.0,3,0.0
32MT,1,112,0.0,2,0.75
304NVL,1,112,0.52,0,0.0
304NVL,1,112,0.52,1,0.0
304NVL,1,112,0.52,0,0.0
NVCCMT8,1,112,0.11,1,3.5
NVCCMT8,1,112,0.11,0,0.0
NVCCMT8,1,112,0.11,1,0.0
NVCCMT8,1,112,0.11,1,0.0
32THN,1,112,0.0,0,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,0.11,4,0.0
NVCMT,2,224,0.11,5,0.0
NVCMT,2,224,0.11,4,0.0
NVCMT,2,224,0.11,5,0.4
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
304THN,2,224,0.0,0,0.0
NVCNVL,2,224,0.29,2,0.0
NVCNVL,2,224,0.29,1,24.0
NVCNVL,2,224,0.29,2,0.0
NVCNVL,2,224,0.29,1,0.0
32NVL,2,224,1.93,3,3.67
32NVL,2,224,1.93,2,1.25
32NVL,2,224,1.93,2,0.0
32NVL,2,224,1.93,2,0.0
32MT,2,224,0.0,2,0.0
32MT,2,224,0.0,3,0.0
32MT,2,224,0.0,3,0.0
NVCCMT8,2,224,0.0,1,0.0
NVCCMT8,2,224,0.0,1,0.0
NVCCMT8,2,224,0.0,1,0.0
NVCCMT8,2,224,0.0,1,0.0
32THN,2,224,0.0,0,0.0
32THN,2,224,0.0,0,0.0
304NVL,2,224,0.27,0,0.0
304NVL,2,224,0.27,2,9.0
304NVL,2,224,0.27,4,10.13
NVCMT,3,336,0.18,8,0.38
NVCMT,3,336,0.18,8,0.0
NVCMT,3,336,0.18,5,0.0
NVCMT,3,336,0.18,6,0.08
304THN,3,336,0.0,0,0.0
