Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,11,1232,3.16,29,1.98
304THN,11,1232,0.21,0,0.0
NVCNVL,11,1232,0.0,77,0.08
NVCCMT8,11,1232,0.0,6,0.0
32THN,11,1232,0.75,0,0.0
32NVL,11,1233,8.25,40,3.69
304NVL,11,1234,5.29,99,1.4
32MT,11,1235,0.99,65,0.42
NVCMT,12,1344,2.5,35,0.56
304THN,12,1344,0.0,0,0.0
NVCNVL,12,1344,7.48,49,2.61
NVCCMT8,12,1344,0.71,13,0.35
32THN,12,1344,0.34,0,0.0
32NVL,12,1345,24.41,46,3.75
304NVL,12,1346,7.39,82,1.95
32MT,12,1348,2.05,56,1.26
NVCMT,13,1456,1.96,22,0.25
304THN,13,1456,0.0,0,0.0
NVCNVL,13,1456,0.45,48,0.19
NVCCMT8,13,1456,0.23,12,0.25
32THN,13,1456,0.0,0,0.0
32NVL,13,1457,17.3,60,11.3
304NVL,13,1458,5.58,56,0.18
32MT,13,1460,1.73,59,0.89
NVCMT,14,1568,5.41,24,0.79
304THN,14,1568,0.25,0,0.0
NVCNVL,14,1568,1.68,70,0.21
NVCCMT8,14,1568,0.5,6,0.25
32THN,14,1568,0.0,0,0.0
32NVL,14,1569,16.59,61,4.81
304NVL,14,1570,4.26,100,1.89
32MT,14,1573,7.69,59,4.1
NVCMT,15,1680,2.13,23,4.0
304THN,15,1680,0.32,0,0.0
NVCNVL,15,1680,0.23,58,0.07
NVCCMT8,15,1680,0.0,14,0.0
32THN,15,1680,0.38,0,0.0
32NVL,15,1681,24.63,51,9.59
304NVL,15,1682,5.68,103,0.94
32MT,15,1685,1.51,47,0.43
NVCMT,16,1792,1.88,25,0.08
304THN,16,1792,0.0,0,0.0
NVCNVL,16,1792,7.0,57,2.57
NVCCMT8,16,1792,0.0,1,0.0
32THN,16,1792,0.38,0,0.0
32NVL,16,1793,54.97,51,7.04
304NVL,16,1795,7.32,96,2.2
32MT,16,1798,28.88,50,8.27
NVCMT,17,1904,2.32,27,1.72
304THN,17,1904,0.12,0,0.0
NVCNVL,17,1904,0.41,56,0.1
NVCCMT8,17,1904,0.89,8,1.0
32THN,17,1904,0.04,0,0.0
32NVL,17,1905,27.02,64,20.07
304NVL,17,1907,8.81,74,1.01
32MT,17,1910,5.51,67,12.01
NVCMT,18,2016,3.36,33,0.77
304THN,18,2016,0.0,0,0.0
NVCNVL,18,2016,1.21,57,0.27
NVCCMT8,18,2016,0.57,14,0.14
32THN,18,2016,0.38,0,0.0
32NVL,18,2017,43.21,44,3.09
304NVL,18,2019,14.01,74,7.12
32MT,18,2023,2.45,65,1.38
NVCMT,19,2128,6.5,41,0.48
304THN,19,2128,0.0,0,0.0
NVCNVL,19,2128,4.68,57,1.4
NVCCMT8,19,2128,0.39,11,0.55
32THN,19,2128,0.28,0,0.0
32NVL,19,2129,40.52,62,22.49
304NVL,19,2131,6.67,75,0.45
32MT,19,2135,3.61,44,2.01
NVCMT,20,2240,3.45,28,3.05
304THN,20,2240,0.0,0,0.0
NVCNVL,20,2240,1.13,57,0.27
NVCCMT8,20,2240,0.84,10,0.05
32THN,20,2240,0.51,1,0.0
32NVL,20,2241,11.8,55,4.83
304NVL,20,2243,5.81,79,2.64
32MT,20,2248,1.11,52,0.66
NVCMT,21,2352,4.32,24,1.6
304THN,21,2352,0.64,0,0.0
NVCNVL,21,2352,0.55,60,0.09
NVCCMT8,21,2352,0.0,6,0.0
32THN,21,2352,0.38,0,0.0
32NVL,21,2354,23.61,38,5.08
304NVL,21,2356,9.47,67,3.89
32MT,21,2360,16.12,65,8.2
NVCMT,22,2464,4.29,27,3.28
304THN,22,2464,0.21,0,0.0
NVCNVL,22,2464,0.27,63,0.06
NVCCMT8,22,2464,0.0,5,0.0
32THN,22,2464,0.61,0,0.0
32NVL,22,2466,31.8,86,9.2
304NVL,22,2468,5.71,69,2.04
32MT,22,2473,0.45,59,0.17
NVCMT,23,2576,7.48,33,1.82
304THN,23,2576,0.0,0,0.0
NVCNVL,23,2576,6.46,64,2.18
NVCCMT8,23,2576,0.27,10,0.15
32THN,23,2576,0.31,1,4.0
32NVL,23,2578,16.68,46,5.38
304NVL,23,2580,7.86,80,2.46
32MT,23,2585,31.54,43,11.56
NVCMT,24,2688,2.46,23,2.59
304THN,24,2688,0.0,0,0.0
NVCNVL,24,2688,0.5,62,0.07
NVCCMT8,24,2688,0.13,17,0.0
32THN,24,2688,1.13,0,0.0
32NVL,24,2690,13.98,73,4.95
304NVL,24,2692,10.29,87,2.94
32MT,24,2697,6.72,69,10.36
NVCMT,25,2800,3.36,22,1.02
304THN,25,2800,0.0,0,0.0
NVCNVL,25,2800,0.36,54,0.15
NVCCMT8,25,2800,0.0,7,0.0
32THN,25,2800,0.2,2,17.5
32NVL,25,2802,39.96,55,7.47
304NVL,25,2804,7.7,86,1.86
32MT,25,2810,4.27,51,2.28
NVCMT,26,2912,1.5,21,2.4
304THN,26,2912,0.0,0,0.0
NVCNVL,26,2912,4.2,58,2.75
NVCCMT8,26,2912,0.3,13,0.12
32THN,26,2912,0.34,0,0.0
32NVL,26,2914,19.36,58,17.47
304NVL,26,2916,0.99,64,2.58
32MT,26,2922,25.04,52,8.15
NVCMT,27,3024,3.5,23,0.76
304THN,27,3024,0.32,0,0.0
NVCNVL,27,3024,0.63,63,0.07
NVCCMT8,27,3024,0.59,5,0.5
32THN,27,3024,0.54,0,0.0
32NVL,27,3026,10.63,44,5.32
304NVL,27,3028,2.8,71,0.05
32MT,27,3035,3.45,58,9.69
NVCMT,28,3136,4.11,30,1.97
304THN,28,3136,0.0,0,0.0
NVCNVL,28,3136,0.0,64,0.08
NVCCMT8,28,3136,0.89,8,0.94
32THN,28,3136,1.21,0,0.0
32NVL,28,3138,30.89,52,9.4
304NVL,28,3140,2.1,68,1.38
32MT,28,3147,3.27,38,1.53
NVCMT,29,3248,3.02,18,1.42
304THN,29,3248,0.0,0,0.0
NVCNVL,29,3248,3.66,51,1.62
NVCCMT8,29,3248,0.0,12,0.0
32THN,29,3248,0.01,1,61.0
32NVL,29,3251,83.06,62,9.0
304NVL,29,3252,7.94,73,0.58
32MT,29,3259,3.24,55,1.62
NVCMT,30,3360,5.05,24,1.81
304THN,30,3360,0.0,0,0.0
NVCNVL,30,3360,0.13,54,0.11
NVCCMT8,30,3360,0.0,6,0.0
32THN,30,3360,0.35,0,0.0
32NVL,30,3363,49.02,80,26.79
304NVL,30,3364,6.38,71,3.52
32MT,30,3372,0.24,67,0.25
NVCMT,31,3472,4.89,35,2.33
304THN,31,3472,0.0,0,0.0
NVCNVL,31,3472,5.98,67,1.76
NVCCMT8,31,3472,0.57,11,0.05
32THN,31,3472,0.0,0,0.0
32NVL,31,3475,12.23,52,3.81
304NVL,31,3476,5.87,69,2.78
32MT,31,3484,1.32,44,0.75
NVCMT,32,3584,7.5,38,3.62
304THN,32,3584,0.0,0,0.0
NVCNVL,32,3584,2.0,83,0.26
NVCCMT8,32,3584,0.91,7,1.79
32THN,32,3584,0.25,0,0.0
32NVL,32,3587,5.41,48,2.6
304NVL,32,3588,2.22,63,1.79
32MT,32,3596,3.83,57,2.02
NVCMT,33,3696,4.55,35,1.13
304THN,33,3696,0.0,0,0.0
NVCNVL,33,3696,1.68,62,0.15
NVCCMT8,33,3696,0.39,9,0.33
32THN,33,3696,0.28,1,0.0
32NVL,33,3699,14.86,55,7.1
304NVL,33,3700,3.35,54,1.22
32MT,33,3709,5.32,57,2.52
NVCMT,34,3808,5.45,32,0.66
304THN,34,3808,0.27,1,0.0
NVCNVL,34,3808,0.79,54,0.14
NVCCMT8,34,3808,0.88,12,0.42
32THN,34,3808,0.63,0,0.0
32NVL,34,3812,27.8,53,6.58
304NVL,34,3812,1.7,91,1.16
32MT,34,3821,4.01,50,2.43
NVCMT,35,3920,5.36,29,2.19
304THN,35,3920,0.0,0,0.0
NVCNVL,35,3920,0.75,51,0.13
NVCCMT8,35,3920,1.38,11,0.55
32THN,35,3920,0.37,0,0.0
32NVL,35,3924,22.95,56,12.4
304NVL,35,3924,5.5,69,0.33
32MT,35,3934,3.11,56,1.67
NVCMT,36,4032,4.64,25,0.92
304THN,36,4032,0.0,0,0.0
NVCNVL,36,4032,5.59,56,2.41
NVCCMT8,36,4032,0.0,10,0.0
32THN,36,4032,0.84,0,0.0
32NVL,36,4036,59.0,55,18.93
304NVL,36,4036,8.83,61,2.19
32MT,36,4046,7.84,61,4.02
NVCMT,37,4144,1.64,28,0.23
304THN,37,4144,0.0,0,0.0
NVCNVL,37,4144,3.82,53,1.51
NVCCMT8,37,4144,0.45,8,0.31
32THN,37,4144,0.23,0,0.0
32NVL,37,4149,52.73,46,15.59
304NVL,37,4149,10.69,83,3.26
32MT,37,4158,5.8,40,4.36
NVCMT,38,4256,4.05,21,0.38
304THN,38,4256,0.0,0,0.0
NVCNVL,38,4256,0.48,65,0.18
NVCCMT8,38,4256,1.43,8,1.19
32THN,38,4256,0.02,0,0.0
32NVL,38,4261,18.73,72,17.14
304NVL,38,4261,3.94,63,3.35
32MT,38,4271,10.32,68,5.01
NVCMT,39,4368,6.84,25,3.42
304THN,39,4368,0.0,0,0.0
NVCNVL,39,4368,0.43,63,0.07
NVCCMT8,39,4368,0.0,7,0.0
32THN,39,4368,1.12,0,0.0
32NVL,39,4373,10.18,66,3.44
304NVL,39,4373,1.46,77,0.81
32MT,39,4383,0.31,55,0.53
NVCMT,40,4480,4.93,46,2.09
304THN,40,4480,0.0,0,0.0
NVCNVL,40,4480,0.05,66,0.05
NVCCMT8,40,4480,1.04,14,0.46
32THN,40,4480,0.23,1,26.0
32NVL,40,4485,15.86,50,7.2
304NVL,40,4485,6.75,83,0.05
32MT,40,4496,0.57,50,0.2
NVCMT,41,4592,4.86,28,1.05
304THN,41,4592,0.0,0,0.0
NVCNVL,41,4592,6.86,77,1.58
NVCCMT8,41,4592,1.88,16,1.0
32THN,41,4592,0.24,0,0.0
32NVL,41,4597,33.92,42,2.14
304NVL,41,4597,3.47,75,3.09
32MT,41,4608,6.64,61,3.52
NVCMT,42,4704,8.23,33,2.36
304THN,42,4704,0.0,0,0.0
NVCNVL,42,4704,0.0,66,0.08
NVCCMT8,42,4704,0.68,7,0.71
32THN,42,4704,0.12,0,0.0
32NVL,42,4709,28.38,79,13.65
304NVL,42,4709,1.93,71,0.87
32MT,42,4720,1.11,57,0.39
NVCMT,43,4816,0.21,31,1.94
304THN,43,4816,0.0,0,0.0
NVCNVL,43,4816,5.41,62,1.6
NVCCMT8,43,4816,1.63,9,0.78
32THN,43,4816,0.58,0,0.0
304NVL,43,4821,5.26,98,0.42
32NVL,43,4822,26.36,70,6.39
32MT,43,4832,22.19,43,4.67
NVCMT,44,4928,3.2,33,0.44
304THN,44,4928,0.25,0,0.0
NVCNVL,44,4928,0.0,48,0.04
NVCCMT8,44,4928,0.0,9,0.0
32THN,44,4928,0.64,0,0.0
304NVL,44,4933,0.88,66,2.4
32NVL,44,4934,42.63,49,14.89
32MT,44,4945,6.33,64,10.74
NVCMT,45,5040,7.29,21,0.19
304THN,45,5040,0.28,0,0.0
NVCNVL,45,5040,2.54,55,0.85
NVCCMT8,45,5040,0.73,8,0.38
32THN,45,5040,0.82,0,0.0
304NVL,45,5045,4.57,55,0.14
32NVL,45,5046,52.68,68,17.92
32MT,45,5057,22.98,37,8.54
NVCMT,46,5152,4.34,27,7.28
304THN,46,5152,0.23,0,0.0
NVCNVL,46,5152,1.57,68,0.35
NVCCMT8,46,5152,1.55,12,1.08
32THN,46,5152,1.32,0,0.0
304NVL,46,5157,8.56,79,2.08
32NVL,46,5159,26.52,50,13.14
32MT,46,5169,1.98,54,10.61
NVCMT,47,5264,4.7,32,1.7
304THN,47,5264,0.0,0,0.0
NVCNVL,47,5264,5.66,67,1.89
NVCCMT8,47,5264,0.0,9,0.0
32THN,47,5264,0.19,1,22.5
304NVL,47,5269,5.64,78,2.7
32NVL,47,5271,29.87,59,9.77
32MT,47,5281,2.23,69,0.65
NVCMT,48,5376,5.3,26,1.19
304THN,48,5376,0.66,0,0.0
NVCNVL,48,5376,0.27,49,0.12
NVCCMT8,48,5376,1.09,12,0.46
32THN,48,5376,0.11,1,2.5
304NVL,48,5381,8.76,73,2.42
32NVL,48,5383,6.55,43,6.5
32MT,48,5394,4.48,64,1.98
NVCMT,49,5488,5.75,25,1.72
304THN,49,5488,0.0,0,0.0
NVCNVL,49,5488,2.55,62,0.95
NVCCMT8,49,5488,1.89,13,1.04
32THN,49,5488,0.3,0,0.0
304NVL,49,5494,6.48,70,3.81
32NVL,49,5495,26.07,64,6.46
32MT,49,5506,1.81,43,1.28
NVCMT,50,5600,4.48,31,2.32
304THN,50,5600,0.0,0,0.0
NVCNVL,50,5600,0.18,40,0.08
NVCCMT8,50,5600,0.07,9,0.0
32THN,50,5600,0.0,0,0.0
304NVL,50,5606,8.47,81,1.51
32NVL,50,5608,47.24,49,9.65
32MT,50,5618,14.81,56,8.0
NVCMT,51,5712,4.7,23,0.96
304THN,51,5712,0.01,0,0.0
NVCNVL,51,5712,8.86,57,2.9
NVCCMT8,51,5712,0.45,12,0.25
32THN,51,5712,0.19,0,0.0
304NVL,51,5718,4.89,74,2.81
32NVL,51,5720,22.04,59,19.45
32MT,51,5731,0.37,63,0.21
NVCMT,52,5824,4.63,29,2.14
304THN,52,5824,0.0,0,0.0
NVCNVL,52,5824,0.0,67,0.07
NVCCMT8,52,5824,1.38,7,1.07
32THN,52,5824,1.46,0,0.0
304NVL,52,5830,3.64,88,1.55
32NVL,52,5832,14.52,60,4.83
32MT,52,5843,2.77,66,1.32
NVCMT,53,5936,3.79,30,0.95
304THN,53,5936,0.0,0,0.0
NVCNVL,53,5936,5.11,68,1.28
NVCCMT8,53,5936,2.32,11,1.18
32THN,53,5936,0.4,1,40.0
304NVL,53,5943,3.25,87,0.7
32NVL,53,5944,7.16,58,2.32
32MT,53,5956,3.64,55,2.47
NVCMT,54,6048,7.2,22,4.73
304THN,54,6048,0.0,0,0.0
NVCNVL,54,6048,0.43,73,0.09
NVCCMT8,54,6048,0.11,9,0.06
32THN,54,6048,0.34,0,0.0
304NVL,54,6055,15.68,74,4.27
32NVL,54,6056,37.2,33,2.44
32MT,54,6068,1.63,61,1.43
304THN,55,6160,0.11,0,0.0
NVCNVL,55,6160,0.0,50,0.16
NVCCMT8,55,6160,0.45,14,0.21
NVCMT,55,6160,5.19,38,2.07
32THN,55,6160,0.74,0,0.0
304NVL,55,6167,1.94,76,1.08
32NVL,55,6168,68.95,84,18.4
32MT,55,6180,0.13,41,0.1
304THN,56,6272,0.0,0,0.0
NVCNVL,56,6272,7.05,48,2.94
NVCCMT8,56,6272,0.41,9,0.28
NVCMT,56,6272,9.82,21,0.33
32THN,56,6272,0.39,1,0.0
304NVL,56,6279,4.11,83,0.61
32NVL,56,6280,17.71,65,5.51
32MT,56,6293,12.0,53,6.88
304THN,57,6384,0.35,0,0.0
NVCNVL,57,6384,0.0,58,0.05
NVCCMT8,57,6384,0.59,9,0.22
NVCMT,57,6384,1.59,23,10.35
32THN,57,6384,0.07,0,0.0
304NVL,57,6392,7.64,76,2.73
32NVL,57,6392,31.11,36,3.53
32MT,57,6405,0.15,64,0.3
304THN,58,6496,0.0,0,0.0
NVCNVL,58,6496,4.32,62,1.52
NVCCMT8,58,6496,1.55,14,0.68
NVCMT,58,6496,2.57,19,0.5
32THN,58,6496,0.92,0,0.0
304NVL,58,6504,4.38,64,1.27
32NVL,58,6504,28.71,78,14.09
32MT,58,6518,12.11,60,7.3
304THN,59,6608,0.0,0,0.0
NVCNVL,59,6608,0.59,56,0.09
NVCCMT8,59,6608,1.02,8,1.06
NVCMT,59,6608,3.45,28,0.82
32THN,59,6608,0.54,0,0.0
304NVL,59,6616,3.67,109,1.23
32NVL,59,6616,14.45,54,5.54
32MT,59,6630,4.89,48,3.78
304THN,60,6720,0.0,0,0.0
NVCNVL,60,6720,0.23,72,0.09
NVCCMT8,60,6720,0.25,5,0.2
NVCMT,60,6720,5.82,28,2.61
32THN,60,6720,0.25,0,0.0
304NVL,60,6728,3.55,66,1.22
32NVL,60,6728,13.98,59,5.42
32MT,60,6742,2.61,61,1.66
304THN,61,6832,0.4,0,0.0
NVCNVL,61,6832,0.0,48,0.03
NVCCMT8,61,6832,0.57,12,0.21
NVCMT,61,6832,4.0,30,1.8
32THN,61,6832,1.16,0,0.0
304NVL,61,6840,7.83,86,0.99
32NVL,61,6840,17.48,64,6.38
32MT,61,6855,2.0,53,0.92
304THN,62,6944,0.0,0,0.0
NVCNVL,62,6944,4.45,48,1.8
NVCCMT8,62,6944,0.21,10,0.0
NVCMT,62,6944,7.88,32,0.91
32THN,62,6944,0.51,0,0.0
32NVL,62,6952,81.05,25,2.72
304NVL,62,6952,4.79,57,3.91
32MT,62,6967,1.01,59,0.24
304THN,63,7056,0.0,0,0.0
NVCNVL,63,7056,0.48,57,0.18
NVCCMT8,63,7056,0.36,9,0.22
NVCMT,63,7056,1.71,25,3.78
32THN,63,7056,0.7,0,0.0
32NVL,63,7064,51.21,78,33.28
304NVL,63,7064,3.46,77,0.48
32MT,63,7080,15.03,48,10.72
304THN,64,7168,0.6,0,0.0
NVCNVL,64,7168,1.25,66,0.21
NVCCMT8,64,7168,0.66,8,0.25
NVCMT,64,7168,3.14,23,0.78
32THN,64,7168,0.34,1,0.0
32NVL,64,7176,15.38,54,7.05
304NVL,64,7177,8.24,82,3.55
32MT,64,7192,0.89,76,0.44
