Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
NVCMT,1,112,1.82,6,0.17
304THN,1,112,0.0,0,0.0
NVCNVL,1,112,1.59,8,2.88
32NVL,1,112,8.41,1,0.0
32MT,1,112,0.0,7,0.0
304NVL,1,112,1.29,7,0.0
NVCCMT8,1,112,0.0,4,0.0
32THN,1,112,0.0,0,0.0
NVCMT,2,224,3.27,18,2.72
304THN,2,224,0.28,0,0.0
NVCNVL,2,224,0.29,20,0.08
32NVL,2,224,6.21,31,10.29
32MT,2,224,3.78,25,4.02
304NVL,2,224,4.25,13,3.04
NVCCMT8,2,224,0.84,13,0.12
32THN,2,224,0.26,0,0.0
NVCMT,3,336,3.75,22,3.09
304THN,3,336,0.0,0,0.0
NVCNVL,3,336,2.8,35,1.33
32NVL,3,336,11.07,28,3.52
32MT,3,336,0.28,56,0.16
NVCCMT8,3,336,0.32,12,0.21
32THN,3,336,0.13,0,0.0
304NVL,3,336,14.72,42,11.48
NVCMT,4,448,1.93,22,0.39
304THN,4,448,0.39,0,0.0
NVCNVL,4,448,0.0,45,0.02
32NVL,4,448,11.23,52,7.17
NVCCMT8,4,448,0.39,12,0.08
32THN,4,448,0.76,0,0.0
32MT,4,448,7.21,41,4.79
304NVL,4,448,4.73,85,0.22
NVCMT,5,560,2.88,35,0.39
304THN,5,560,0.0,0,0.0
NVCNVL,5,560,8.5,62,2.23
32NVL,5,560,17.52,59,4.69
NVCCMT8,5,560,0.29,8,0.06
32THN,5,560,0.74,1,34.0
304NVL,5,560,2.28,71,1.26
32MT,5,561,1.53,53,0.5
NVCMT,6,672,4.29,20,0.83
304THN,6,672,0.0,0,0.0
NVCNVL,6,672,0.0,66,0.05
NVCCMT8,6,672,0.0,13,0.0
32THN,6,672,0.13,0,0.0
32NVL,6,672,15.59,52,3.27
304NVL,6,672,6.23,76,0.68
32MT,6,673,4.11,57,2.09
NVCMT,7,784,1.96,31,1.85
304THN,7,784,0.32,0,0.0
NVCNVL,7,784,0.41,62,0.09
NVCCMT8,7,784,1.18,15,0.3
32THN,7,784,0.12,0,0.0
304NVL,7,784,6.17,56,3.46
32NVL,7,785,19.41,53,6.48
32MT,7,785,5.85,45,4.12
NVCMT,8,896,1.02,34,0.46
304THN,8,896,0.0,0,0.0
NVCNVL,8,896,5.2,50,1.78
NVCCMT8,8,896,0.66,9,0.39
32THN,8,896,0.19,2,0.0
32NVL,8,897,55.66,66,13.42
304NVL,8,897,13.33,88,2.04
